text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
@ImanMoore1127 &amp; @DaSeanTheGreat tippin around #Chicago like.....  #coronavirus #CoupleWetWipesCaseABumTryToTouchMe… https://t.co/RzQgvoX0fE,"Chicago, IL",0,0,29,104,2020-02-27 06:03:58,False,,"#Chicago, #coronavirus, #CoupleWetWipesCaseABumTryToTouchMe"
RT @PndmcSrvvrsUSA: Angela used to be aggressively optimistic. #COVID19 #SARSCoV2 #coronavirus #outbreak #Wuhan #China #pandemic #USA #Aust…,,0,4,1244,85505,2020-02-27 04:37:05,False,,"#COVID19, #SARSCoV2, #coronavirus, #outbreak, #Wuhan, #China, #pandemic, #USA"
RT @PndmcSrvvrsUSA: Angela used to be aggressively optimistic. #COVID19 #SARSCoV2 #coronavirus #outbreak #Wuhan #China #pandemic #USA #Aust…,,0,4,55,2416,2020-02-27 04:36:26,False,,"#COVID19, #SARSCoV2, #coronavirus, #outbreak, #Wuhan, #China, #pandemic, #USA"
Angela used to be aggressively optimistic. #COVID19 #SARSCoV2 #coronavirus #outbreak #Wuhan #China #pandemic #USA… https://t.co/1lSJNfOG6k,,9,4,689,1649,2020-02-27 04:12:51,False,,"#COVID19, #SARSCoV2, #coronavirus, #outbreak, #Wuhan, #China, #pandemic, #USA"
"Craig Bolanos, CEO of @investwithwmg, tells us how the #coronavirus outbreak might affect your personal finances an… https://t.co/qsvexY62T6","Chicago, IL",1,0,514,1245,2020-02-27 03:16:10,False,,#coronavirus
"@cbschicago PRES TRUMP on #coronavirus says schools should have a plan and ""be prepared... just in case""  So far, I… https://t.co/kiPvVnxoe9","Chicago, IL",0,0,2809,12551,2020-02-27 00:44:33,True,,#coronavirus
I looked at O'Hare's website today to see what kind of information was available to travelers.  The statement from… https://t.co/4ZMF0mEvO2,"Chicago, IL",0,0,381,2505,2020-02-26 21:50:48,False,,
#AshWednesday #love #loveislove #RealEstate #HalaMadrid #Chicago #coronavirus (Subscribe) https://t.co/Z587gGOfSQ,"Kolkata, India",0,0,15,693,2020-02-26 20:06:55,False,,"#AshWednesday, #love, #loveislove, #RealEstate, #HalaMadrid, #Chicago, #coronavirus"
Re: #Coronavirus CDC recommends that people stay home if sick. This can be a stretch for people struggling with liv… https://t.co/cJfxaJpl9D,"Chicago, IL",0,0,5728,149003,2020-02-26 19:30:02,False,,#Coronavirus
RT @DonConklin5: #CoronaVirus #US #Usa #Michigan #Chicago #NewYork #Indiana #Illinois #Vegas The spread of the coronavirus will likely reac…,United States,0,2,6575,185144,2020-02-26 17:00:47,False,,"#CoronaVirus, #US, #Usa, #Michigan, #Chicago, #NewYork, #Indiana, #Illinois, #Vegas"
#Trump: Trust me the #Coronavirus is safe like the KoolAid I give my #MAGA cult. The #CoronavirusOutbreak 🦠 is unde… https://t.co/Wpl8zZqC3n,"Los Angeles, CA",3,1,10558,86109,2020-02-26 16:50:56,False,,"#Trump, #Coronavirus, #MAGA, #CoronavirusOutbreak"
RT @DonConklin5: #CoronaVirus #US #Usa #Michigan #Chicago #NewYork #Indiana #Illinois #Vegas The spread of the coronavirus will likely reac…,"Alma, MI",0,2,1432,23687,2020-02-26 13:45:22,False,,"#CoronaVirus, #US, #Usa, #Michigan, #Chicago, #NewYork, #Indiana, #Illinois, #Vegas"
#CoronaVirus #US #Usa #Michigan #Chicago #NewYork #Indiana #Illinois #Vegas The spread of the coronavirus will like… https://t.co/XgsOBPyJ5k,"Alma, MI",2,2,1432,23687,2020-02-26 13:45:17,False,,"#CoronaVirus, #US, #Usa, #Michigan, #Chicago, #NewYork, #Indiana, #Illinois, #Vegas"
The deadly new #coronavirus is starting to spread in the #US. Here's how to protect #Yourself ----What started  as… https://t.co/ywkqdn4EAo,United States,1,0,32,32,2020-02-26 12:01:01,False,,"#coronavirus, #US, #Yourself"
RT @chidambara09: #SelenaGomez plays #tourist with #mom on #Chicago #trip &amp; wears a #mask https://t.co/HOAlCA3yqV  #bigdata #AI #IOT #Twitt…,"Toronto, Ontario",0,3,917,6255,2020-02-26 09:04:18,False,,"#SelenaGomez, #tourist, #mom, #Chicago, #trip, #mask, #bigdata, #AI, #IOT"
RT @chidambara09: #SelenaGomez plays #tourist with #mom on #Chicago #trip &amp; wears a #mask https://t.co/HOAlCA3yqV  #bigdata #AI #IOT #Twitt…,digitalocean,0,3,1292,94994,2020-02-26 09:02:18,False,,"#SelenaGomez, #tourist, #mom, #Chicago, #trip, #mask, #bigdata, #AI, #IOT"
"@Buzz__Trading Its probably already through the #EuropeanUnion  and California in the US,  they just havent tested… https://t.co/lHjcVMFhPB",,2,0,842,1609,2020-02-26 09:01:18,False,,#EuropeanUnion
RT @chidambara09: #SelenaGomez plays #tourist with #mom on #Chicago #trip &amp; wears a #mask https://t.co/HOAlCA3yqV  #bigdata #AI #IOT #Twitt…,Raspberry Pi,0,3,1225,141961,2020-02-26 08:46:18,False,,"#SelenaGomez, #tourist, #mom, #Chicago, #trip, #mask, #bigdata, #AI, #IOT"
#SelenaGomez plays #tourist with #mom on #Chicago #trip &amp; wears a #mask https://t.co/HOAlCA3yqV  #bigdata #AI #IOT… https://t.co/ZtjAMPKNFN,Mysore  and  BERLIN,2,3,6262,916944,2020-02-26 08:45:06,False,,"#SelenaGomez, #tourist, #mom, #Chicago, #trip, #mask, #bigdata, #AI, #IOT"
"RT @zeusFanHouse: #Chaos Coming:US 2 Start #Testing People w Flu Symptoms  #CDC will roll out 5 labs,#Chicago #LosAngeles #NewYork #SanFran…",Chicagoland,0,251,48777,329349,2020-02-26 07:03:49,False,,"#Chaos, #Testing, #CDC, #Chicago, #LosAngeles, #NewYork"
@GovPritzker @SenDuckworth @SenatorDurbin @chicagosmayor @SeanCasten @RepBillFoster @DanielBiss  @RepUnderwood how… https://t.co/9sxoFowJzO,ChicagoLand ,1,0,111,1756,2020-02-26 02:33:13,False,,
RT @AngieBlu7: 👀 THIS JUST IN FROM THE #CDC 👀  #America #USA #3M #UnitedStates #DemDebates #NewYork #California #Chicago #Texas #Oregon #Wa…,"Las Vegas, NV",0,1,49,1652,2020-02-26 02:04:33,False,,"#CDC, #America, #USA, #3M, #UnitedStates, #DemDebates, #NewYork, #California, #Chicago, #Texas, #Oregon"
