text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
What we have been waiting for. #HongKong #courts prepare to #resume from week of 2 March. Adopting a staggered appr… https://t.co/yhqcaDFSVy,In Conference,0,0,48,43,2020-02-27 09:00:11,False,,"#HongKong, #courts, #resume"
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,,0,162,318,29300,2020-02-27 08:59:52,False,,
RT @HongKongFP: [Recap] ‘Not done yet’: Virus delivers blow to Hong Kong protests but rage remains  https://t.co/9Q60Ij2VRa #HongKong #Chin…,,0,84,99,6556,2020-02-27 08:58:46,False,,#HongKong
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,UK,0,162,147,12936,2020-02-27 08:54:52,False,,
"RT @libertytarian: In my lifetime #HongKong has been the leader in liberty, — NOT the USA  Now they're trying #homeschooling b/c of #corona…",,0,62,47,7904,2020-02-27 08:50:07,False,,"#HongKong, #homeschooling"
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,"Garden Grove, CA",0,162,9868,293476,2020-02-27 08:46:37,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,Hong Kong,0,162,1149,75961,2020-02-27 08:45:05,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,,0,162,239,6667,2020-02-27 08:44:05,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,,0,162,206,10487,2020-02-27 08:36:28,False,,
"RT @nikki_miumiu: Six confirmed #Coronavirus cases added in #HongKong, bringing the total 91. 2 of the new cases are evacuees from #Diamond…",Hong Kong,0,38,2155,18530,2020-02-27 08:34:08,False,,"#Coronavirus, #HongKong"
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,Hong Kong,0,162,163,1780,2020-02-27 08:33:55,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,Our common home.,0,162,78,1078,2020-02-27 08:33:43,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,,0,162,117,8605,2020-02-27 08:32:30,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,UK,0,162,1446,14238,2020-02-27 08:31:18,False,,
"RT @FacingChina: The Exodus is Underway  From #HongKong, residents fleeing #Coronavirus outbreak  Hard decisions about jobs, children’s sch…",,0,2,1761,27659,2020-02-27 08:27:10,False,,"#HongKong, #Coronavirus"
Gui Minhai's daughter says China 'buried' his sentence amid #coronavirus outbreak   #GuiMinhai #HongKong #China… https://t.co/qTpPjgA0sk,"Helsingborg, Skåne Sweden",1,0,7126,122917,2020-02-27 08:26:18,False,,"#coronavirus, #GuiMinhai, #HongKong, #China"
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,,0,162,78,29621,2020-02-27 08:24:26,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,,0,162,1212,410,2020-02-27 08:20:33,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,,0,162,147,6014,2020-02-27 08:20:03,False,,
RT @HongKongFP: Coronavirus: Hong Kong’s Hospital Authority targets medics who went on strike to urge border closure https://t.co/RT75JovGx…,Hong Kong,0,162,519,1226,2020-02-27 08:18:02,False,,
RT @OfficialLRTM: This woman’s call for help should be heard around the world. This is what happens under socialist/communist regimes. I pr…,,0,16,169,8440,2020-02-27 08:17:36,False,,
