text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @IndoPac_Info: #coronavirus Update: Case Count  New cases in 21 countries &amp; cruise ship in #Japan  First time cases in #Pakistan, #Denma…","Jakarta Capital Region, Indone",0,31,1796,153515,2020-02-27 09:14:54,False,,"#coronavirus, #Japan, #Pakistan"
🔥 Breaking News !  📌 #Japan confirms 18 new cases of #coronavirus and 1 new death; 15 of the new cases and the death happened in Hokkaido.,,0,0,393,246,2020-02-27 09:14:50,False,,"#Japan, #coronavirus"
Chinese Mini Tanks Shoot Disinfectant To Fight COVID-19 https://t.co/Ohll3OKl9M via @YouTube #coronavirus… https://t.co/PMMSdw76HZ,,0,0,1,50,2020-02-27 09:14:41,False,,#coronavirus
"RT @SaraCarterDC: #CORONAVIRUS UPDATES:  - 82,164 Infected,  - 2,801 Deaths Globally,  - 60 U.S. confirmed infected   #SouthKorea, #Italy a…","California, USA",0,218,169,7031,2020-02-27 09:14:10,False,,"#CORONAVIRUS, #SouthKorea, #Italy"
"RT @SaraCarterDC: #CORONAVIRUS UPDATES:  - 82,164 Infected,  - 2,801 Deaths Globally,  - 60 U.S. confirmed infected   #SouthKorea, #Italy a…",UK,0,218,5498,42526,2020-02-27 09:13:29,False,,"#CORONAVIRUS, #SouthKorea, #Italy"
RT @PeoplesDailyapp: A woman in #Japan who contracted the new #coronavirus and was released from hospital after recovering has tested posit…,Los Angeles,0,1,3119,16154,2020-02-27 09:10:49,False,,"#Japan, #coronavirus"
"RT @IndoPac_Info: #coronavirus Update: Case Count  New cases in 21 countries &amp; cruise ship in #Japan  First time cases in #Pakistan, #Denma…",USA,0,31,219,12463,2020-02-27 09:09:00,False,,"#coronavirus, #Japan, #Pakistan"
Just putting it out there but could there possibly be a chance smoking cigarettes 🚬 could carry the #coronavirus… https://t.co/Mt2YoUNC6c,"Brisbane, Queensland",0,0,1270,2628,2020-02-27 09:08:55,False,,#coronavirus
RT @kamireddynrao: #Japan #coronavirus clouds gather as woman tests positive for second time https://t.co/wniX1AanZ0,America,0,1,405,24194,2020-02-27 09:08:35,False,,"#Japan, #coronavirus"
Olympic authorities have indicated that the Summer Games in Japan could be cancelled if the spread of coronavirus b… https://t.co/7pqZrQW8GO,"Sydney, Australia",0,0,11664,18472,2020-02-27 09:08:02,False,,
