text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…","Chicago, IL",0,48,2933,37794,2020-02-29 08:59:17,False,,"#coronavirus, #SouthKorea, #Italy"
RT @speer1988: Iran Nurse CoViD19 Experiences #COVID19 #COVID2019 #CoronavirusOutbreak #coronavirus #WuhanCoronavirus #ChinaVirus  #irancor…,,0,39,222,50180,2020-02-29 08:59:03,False,,"#COVID19, #COVID2019, #CoronavirusOutbreak, #coronavirus, #WuhanCoronavirus, #ChinaVirus"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",,0,48,986,30941,2020-02-29 08:58:49,False,,"#coronavirus, #SouthKorea, #Italy"
"RT @sidhant: India is ""working to facilitate the return of those Indians wishing to go back home"" from Iran due to #WuhanCoronavirus, India…",India,0,13,802,25516,2020-02-29 08:57:46,False,,#WuhanCoronavirus
That even one American is not outraged at this whopper lie is unnerving “Virus effects take hold as Trump calls cri… https://t.co/GcSFVwzzGG,Lafayette Louisiana,0,0,813,103008,2020-02-29 08:57:35,False,,
"RT @EnzoMazak: Will it be the end of humanity? #CCPChina is destroying the planet earth, literally. Stop the #chinazi! #WuhanCoronavirus #C…",,0,423,23,4123,2020-02-29 08:56:03,False,,"#CCPChina, #chinazi, #WuhanCoronavirus"
RT @DragonForce_One: Chinese Whistleblowers ‘Retract’ Letter Exposing Coronavirus Chaos in Wuhan https://t.co/UvqSMeAUhN #WuhanCoronavirus…,,0,1,986,30941,2020-02-29 08:54:18,False,,#WuhanCoronavirus
RT @HkWinsome: @CECCgov @angelagui_ @samuelmchu Don't forget 1 to 3 millions of #Uyghurs are tortured in concentration camps. They can't ac…,,0,1,986,30941,2020-02-29 08:54:03,False,,#Uyghurs
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…","Canberra, Australian Capital T",0,48,12979,74583,2020-02-29 08:53:35,True,,"#coronavirus, #SouthKorea, #Italy"
RT @CheungKlm: @RepRickCrawford @HawleyMO The production chain in the world has already been seriously disrupted due to CCP's fault for cov…,Worldwide,0,1,1286,16128,2020-02-29 08:53:33,False,,
Use https://t.co/XwEak900vC .It is the unique way to protect yourself against #COVID19  #WuhanCoronavirus… https://t.co/28IGI4MLPl,"İstanbul, Türkiye",0,0,1810,1500,2020-02-29 08:53:06,False,,"#COVID19, #WuhanCoronavirus"
"RT @waisingrin: Thread worth reading, snapshot of #WuhanCoronavirus Feb-29-2020  Perhaps gives CCP China too much credit since CCP is pushi…",,0,3,986,30941,2020-02-29 08:51:42,False,,#WuhanCoronavirus
Some #Chinese #Wechat groups are spreading rumours of people stockpiling in Cosco in #Melbourne east. #BanWechat in… https://t.co/p5e67amtR2,Wherever I want to be ,0,0,93,4362,2020-02-29 08:51:11,False,,"#Chinese, #Wechat, #Melbourne, #BanWechat"
RT @LLee907: What are the long queue for? It is just for 3 free masks to protect the infection from #WuhanCoronavirus.  As hkgov did not cl…,,0,3,986,30941,2020-02-29 08:51:03,False,,#WuhanCoronavirus
"RT @Kimba212Jupiter: Latest #coronavirus #’s: 85,187 cases 2,924 deaths 🦠 ≈24 hrs ago 83,389 2,858      🦠 - 2 82,164 2,801      🦠 - 3 81,00…",,0,2,986,30941,2020-02-29 08:50:28,False,,#coronavirus
#Americans  and @realDonaldTrump do u have #weibo ?  Agreed #Chinazi open P4 lab if they are innocent 😏😏… https://t.co/aM149stE8P,,0,0,250,1745,2020-02-29 08:50:27,False,,"#Americans, #weibo, #Chinazi"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",,0,48,19,1510,2020-02-29 08:49:09,False,,"#coronavirus, #SouthKorea, #Italy"
University staff in #SouthKorea are worried that the tens of thousands of Chinese overseas students may lead to mas… https://t.co/fBVRnVJkPG,"Tseung Kwan O, Hong Kong",0,0,1120,3059,2020-02-29 08:49:02,False,,#SouthKorea
"RT @sidhant: Just in: After China, India planning evacaution of its citizens from Iran over #WuhanCoronavirus fears",,0,38,464,204864,2020-02-29 08:48:09,False,,#WuhanCoronavirus
RT @myfriendtheend: As I said earlier today #WuhanCoronavirus #COVID19 has the potential to kick of #WW3,,0,1,986,30941,2020-02-29 08:48:01,False,,"#WuhanCoronavirus, #COVID19, #WW3"
RT @s_anoopkumar: The world’s shortest horror film  #Coronarivus #Epidemic #ChinaVirus #WuhanCoronavirus #WuhanVirus #COVID2019 #SARSvirus…,Padang,0,58,92,12449,2020-02-29 08:47:56,False,,"#Coronarivus, #Epidemic, #ChinaVirus, #WuhanCoronavirus, #WuhanVirus, #COVID2019, #SARSvirus"
"RT @sidhant: India is ""working to facilitate the return of those Indians wishing to go back home"" from Iran due to #WuhanCoronavirus, India…",India,0,13,497,117117,2020-02-29 08:46:42,False,,#WuhanCoronavirus
"RT @sidhant: Just in: After China, India planning evacaution of its citizens from Iran over #WuhanCoronavirus fears",India,0,38,497,117117,2020-02-29 08:46:36,False,,#WuhanCoronavirus
RT @SimonFromHK: @benedictrogers Whilst #CCPChina keeps on lying about the outbreak of #WuhanCoronavirus #COVID2019 with the help of #Tedro…,,0,1,986,30941,2020-02-29 08:46:33,False,,"#CCPChina, #WuhanCoronavirus, #COVID2019"
RT @IssacLeLibHK: The best way to prevent #WuhanCoronavirus epidemic in your country is to follow the examples of Russia and North Korea: k…,,0,2,986,30941,2020-02-29 08:45:50,False,,#WuhanCoronavirus
RT @TeresaW17993222: @rajeev_mp @realDonaldTrump @UN @WHO @DrSJaishankar @PMOIndia China and WHO collude to risk human lives of the world.…,,0,1,986,30941,2020-02-29 08:45:27,False,,
RT @pennewstweet: Qatar evacuates citizens from Iran over coronavirus fears #Qatar #CoronavirusQatar #coronavirus #Coronavid19 #CoronaVirus…,,0,1,986,30941,2020-02-29 08:45:04,False,,"#Qatar, #CoronavirusQatar, #coronavirus, #Coronavid19"
"""Spreading faster than China"" , honestly i've never believed in China's official confirmed number... if Korea is sp… https://t.co/EVgfVr3fqG",,0,0,618,68634,2020-02-29 08:44:48,False,,
RT @sep_hk: @CECCgov There's no freedom of speech in authoritarian China. Nothing is more important than social stability.   And arresting…,,0,2,986,30941,2020-02-29 08:44:33,False,,
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",,0,48,1073,13968,2020-02-29 08:43:03,False,,"#coronavirus, #SouthKorea, #Italy"
"@miamk111 @lukedepulford The #CCP knows no truths, but only narratives - narratives that project them as the good g… https://t.co/ovpWRJRVdM",,0,0,544,15634,2020-02-29 08:41:57,False,,#CCP
"RT @sidhant: Just in: After China, India planning evacaution of its citizens from Iran over #WuhanCoronavirus fears",INDIA,0,38,328,67106,2020-02-29 08:41:54,False,,#WuhanCoronavirus
"RT @sidhant: India is ""working to facilitate the return of those Indians wishing to go back home"" from Iran due to #WuhanCoronavirus, India…",INDIA,0,13,328,67106,2020-02-29 08:41:49,False,,#WuhanCoronavirus
RT @scmpeconomy: Coronavirus: Taiwan’s tourism industry crumbles as virus fears add to mainland China travel restrictions #taiwan #china #C…,,0,2,208,76629,2020-02-29 08:41:44,False,,"#taiwan, #china"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…","#Croatia, #Zagreb, #Europe",0,48,141,1439,2020-02-29 08:38:37,False,,"#coronavirus, #SouthKorea, #Italy"
RT @speer1988: Iran Nurse CoViD19 Experiences #COVID19 #COVID2019 #CoronavirusOutbreak #coronavirus #WuhanCoronavirus #ChinaVirus  #irancor…,"wien, vienna - eu",0,39,37,1328,2020-02-29 08:38:35,False,,"#COVID19, #COVID2019, #CoronavirusOutbreak, #coronavirus, #WuhanCoronavirus, #ChinaVirus"
Send them to #Wuhan. #WuhanCoronavirus #CoronaVirusUpdates https://t.co/lbpRzOl7Kq,Delhi NCR,0,0,142,20229,2020-02-29 08:38:27,False,,"#Wuhan, #WuhanCoronavirus, #CoronaVirusUpdates"
RT @MarionThorpe: https://t.co/XQNwkjWub9  This is not a drill... #BeSafe   #WuhanCoronaVirus #CoronaVirus #COVID19 #PublicHealth #Medicine…,,0,2,89,7199,2020-02-29 08:37:39,False,,"#BeSafe, #WuhanCoronaVirus, #CoronaVirus, #COVID19, #PublicHealth, #Medicine"
RT @s_anoopkumar: The world’s shortest horror film  #Coronarivus #Epidemic #ChinaVirus #WuhanCoronavirus #WuhanVirus #COVID2019 #SARSvirus…, ,0,58,397,11174,2020-02-29 08:36:19,False,,"#Coronarivus, #Epidemic, #ChinaVirus, #WuhanCoronavirus, #WuhanVirus, #COVID2019, #SARSvirus"
RT @LawMic1: @simjhenderson Rumors say the reason why Albert Ho has not been arrested (yet) as he lives close to someone who is diagnosed t…,,0,0,272,18377,2020-02-29 08:36:09,False,,
RT @s_anoopkumar: The world’s shortest horror film  #Coronarivus #Epidemic #ChinaVirus #WuhanCoronavirus #WuhanVirus #COVID2019 #SARSvirus…,Indonesia,0,58,429,29393,2020-02-29 08:35:32,False,,"#Coronarivus, #Epidemic, #ChinaVirus, #WuhanCoronavirus, #WuhanVirus, #COVID2019, #SARSvirus"
RT @LLee907: What are the long queue for? It is just for 3 free masks to protect the infection from #WuhanCoronavirus.  As hkgov did not cl…,,0,3,272,18377,2020-02-29 08:35:17,False,,#WuhanCoronavirus
@jamesmassola @V2019N @WHO is totally corrupted and blindly supports China by placing political correctness above p… https://t.co/E2Z40abC8j,,4,0,1284,25206,2020-02-29 08:34:59,False,,
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…",,0,48,428,151937,2020-02-29 08:32:27,False,,"#coronavirus, #SouthKorea, #Italy"
RT @s_anoopkumar: The world’s shortest horror film  #Coronarivus #Epidemic #ChinaVirus #WuhanCoronavirus #WuhanVirus #COVID2019 #SARSvirus…,"Depok, Indonesia",0,58,641,29001,2020-02-29 08:31:22,False,,"#Coronarivus, #Epidemic, #ChinaVirus, #WuhanCoronavirus, #WuhanVirus, #COVID2019, #SARSvirus"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 35 countries  4 new deaths each in #SouthKorea &amp; #Italy,…","Wedding, Berlin",0,48,17,2443,2020-02-29 08:28:33,False,,"#coronavirus, #SouthKorea, #Italy"
RT @s_anoopkumar: The world’s shortest horror film  #Coronarivus #Epidemic #ChinaVirus #WuhanCoronavirus #WuhanVirus #COVID2019 #SARSvirus…,,0,58,323,71947,2020-02-29 08:26:51,False,,"#Coronarivus, #Epidemic, #ChinaVirus, #WuhanCoronavirus, #WuhanVirus, #COVID2019, #SARSvirus"
RT @s_anoopkumar: The world’s shortest horror film  #Coronarivus #Epidemic #ChinaVirus #WuhanCoronavirus #WuhanVirus #COVID2019 #SARSvirus…,"bandung
",0,58,118,5272,2020-02-29 08:26:38,False,,"#Coronarivus, #Epidemic, #ChinaVirus, #WuhanCoronavirus, #WuhanVirus, #COVID2019, #SARSvirus"
