text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @Iran: Spokesman @SAMOUSAVI9 slams US’ ‘Hypocritical’ offer to help Iran in tackling coronavirus   #Iran #US #CoronaVirusIran #COVID19 @…,Ontario 🇨🇦,0,2,68474,47152,2020-02-29 12:14:19,False,,"#Iran, #US, #CoronaVirusIran, #COVID19"
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…","Omaha, NE",0,21,7082,246910,2020-02-29 12:11:39,False,,"#COVID19, #China"
RT @Iran: Spokesman @SAMOUSAVI9 slams US’ ‘Hypocritical’ offer to help Iran in tackling coronavirus   #Iran #US #CoronaVirusIran #COVID19 @…,"Kano, Nigeria",0,2,2393,8823,2020-02-29 12:04:32,False,,"#Iran, #US, #CoronaVirusIran, #COVID19"
"RT @globaltimesnews: For the #coronavirus patients in critical condition, there is hope as long as you are alive and the #COVID19 cure rate…",,0,25,1094,263914,2020-02-29 12:03:16,False,,"#coronavirus, #COVID19"
Everything under control? Unexplained cases #Covid19?  Are you sure @realdonaldtrump everything under control?  Pra… https://t.co/rp08ryGgbB,Haarlem,0,0,54,646,2020-02-29 12:01:43,False,,#Covid19
Spokesman @SAMOUSAVI9 slams US’ ‘Hypocritical’ offer to help Iran in tackling coronavirus   #Iran #US… https://t.co/KOKx5qzsKE,Iran,6,2,154699,168201,2020-02-29 12:00:00,False,,"#Iran, #US"
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…",,0,21,86,24213,2020-02-29 11:52:35,False,,"#COVID19, #China"
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…",,0,21,1628,17596,2020-02-29 11:51:22,False,,"#COVID19, #China"
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…",Illegaly occupied myaamia land,0,21,543,1501,2020-02-29 11:38:09,False,,"#COVID19, #China"
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…",,0,21,3934,77857,2020-02-29 11:35:38,False,,"#COVID19, #China"
