text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @V2019N: #US  ""We are preparing as if this is the next #pandemic."" - @DrNancyM_CDC #Coronavirus #2019nCoV  No matter where you are in th…","Olympia, WA 🌊 🌲🏔️",0,697,3303,19752,2020-02-29 11:58:25,False,,"#US, #pandemic, #Coronavirus, #2019nCoV"
"RT @V2019N: #US  ""We are preparing as if this is the next #pandemic."" - @DrNancyM_CDC #Coronavirus #2019nCoV  No matter where you are in th…","Bronx, NY",0,697,1466,53645,2020-02-29 11:52:52,True,,"#US, #pandemic, #Coronavirus, #2019nCoV"
RT @IndoPac_Info: #Coronavirus shows the risks of over-concentration in #China.   It'll reorder the global economy more than Xi's coercion…,Hong Kong,0,186,533,14362,2020-02-29 11:47:52,False,,"#Coronavirus, #China"
"#Trump said the #US was ""rapidly developing a vaccine"" for the #coronavirus and ""will essentially have a flu shot f… https://t.co/iGPpyWOWAv",Peoples Republic of Nambia,0,0,2729,131735,2020-02-29 11:38:33,False,,"#Trump, #US, #coronavirus"
Coronavirus: Unexplained West Coast cases raise fears in US  #coronavirus #us https://t.co/vH4gxvIWZS,"From Brisbane, Australia",0,0,1113,17820,2020-02-29 11:33:02,False,,"#coronavirus, #us"
"#Coronavirus panic spreads to #EmergingMarkets. #US #stocks start fretting, as well.  https://t.co/KQNNeAZxez… https://t.co/s7VXTLbkp0",Italia,0,0,595,3850,2020-02-29 11:32:22,False,,"#Coronavirus, #EmergingMarkets, #US, #stocks"
"RT @V2019N: #US  ""We are preparing as if this is the next #pandemic."" - @DrNancyM_CDC #Coronavirus #2019nCoV  No matter where you are in th…","นนทบุรี, ประเทศไทย",0,697,49,2965,2020-02-29 11:31:40,False,,"#US, #pandemic, #Coronavirus, #2019nCoV"
The #coronavirus does not respect #Islam or #Christianity (in #Italy alone there are at least 821 cases and 21 deat… https://t.co/L97Of0SW4m,»❂✫•♫*❁★ℕ∪ℜᏕҼ★❁*♫•✫❂«,0,0,841,127461,2020-02-29 11:31:24,False,,"#coronavirus, #Islam, #Christianity, #Italy"
RT @PndmcSrvvrsUSA: Very serious update on the situation in Iran will be posted soon at @PndmcSurvivors. # of people infected is estimated…,,0,14,95,4433,2020-02-29 11:30:21,False,,
RT @JohnLocker4: Information given to #Australians over #coronavirus  Spot the mistake has this been copied from a #US agency??  If you hav…,"South Australia, Australia",0,4,762,183666,2020-02-29 11:30:09,False,,"#Australians, #coronavirus, #US"
"RT @V2019N: #US  ""We are preparing as if this is the next #pandemic."" - @DrNancyM_CDC #Coronavirus #2019nCoV  No matter where you are in th…","Lee's Summit, MO",0,697,139,12857,2020-02-29 11:25:48,False,,"#US, #pandemic, #Coronavirus, #2019nCoV"
