text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
And one more. #coronavirus #chicago #wienerscircle https://t.co/MlNLgg0xx7,"Chicago, IL",1,0,792,1457,2020-02-29 05:19:09,False,,"#coronavirus, #chicago, #wienerscircle"
Hi @Xfinity ! Can you stop being out in #chicago so I can watch tv in my sweatpants instead of staring at a wall in… https://t.co/9lVfuELK0B,,1,0,133,1852,2020-02-29 02:46:01,False,,#chicago
#CTA riders be sure you cover when sneezing or I dont mind #Chicago #publictransportation #lysol #coronavirususa… https://t.co/hUtpHwKCfO,indias septentrionales,0,0,132,11105,2020-02-28 21:37:26,False,,"#CTA, #Chicago, #publictransportation, #lysol, #coronavirususa"
#Chicago #Illinois #coronavirusus  Evanston City Takes Action To Limit Spread Of #Coronavirus https://t.co/MXn5rBelNK,,0,0,499,21923,2020-02-28 20:43:32,False,,"#Chicago, #Illinois, #coronavirusus, #Coronavirus"
#Win #tickets for @ColinJost @ChicagoTheatre courtesy of @Do312 #chicago #snl #free #show #comedy #friday… https://t.co/yynIoQZIQU,Chicago,1,0,180,2793,2020-02-28 18:30:32,False,,"#Win, #tickets, #chicago, #snl, #free, #show, #comedy, #friday"
#Chicago Mayor and #Illinois Gov address response to #coronavirus. State Dept of Public Health can produce results… https://t.co/nuop0Sr3eP,Chicago Illinois,3,0,7045,69729,2020-02-28 17:41:43,False,,"#Chicago, #Illinois, #coronavirus"
Hey people!  Consider applying to vote by mail. If #COVID19US #coronavirus causes any issues with us being allowed… https://t.co/eHWukpc1CO,Chicago ,1,0,1949,20365,2020-02-28 13:23:12,False,,"#COVID19US, #coronavirus"
"Where are the #SanctuaryCities for victims of #coronavirus why haven't #SanFrancisco, #LosAngeles, #Seattle,… https://t.co/y2FLbN6Lnb","Falls Church, VA",1,0,3085,48704,2020-02-28 12:52:32,False,,"#SanctuaryCities, #coronavirus, #SanFrancisco, #LosAngeles, #Seattle"
2–27–20: Let’s get some #coronavirus #supplies and get #home. #YouLookLikeTheRightType #MarkAddisonSmith #daily… https://t.co/CozhXHQ1wb,NYC,0,0,284,4515,2020-02-28 05:16:23,False,,"#coronavirus, #supplies, #home, #YouLookLikeTheRightType, #MarkAddisonSmith, #daily"
Wondering if coronavirus will have a long term impact on our social behavior. Begining to see people being uncomfor… https://t.co/fUc0agA8TA,Chicago,0,0,234,840,2020-02-28 04:10:32,False,,
RT @PndmcSrvvrsUSA: Angela used to be aggressively optimistic. #COVID19 #SARSCoV2 #coronavirus #outbreak #Wuhan #China #pandemic #USA #Aust…,Manila,0,5,788,120540,2020-02-28 03:00:46,False,,"#COVID19, #SARSCoV2, #coronavirus, #outbreak, #Wuhan, #China, #pandemic, #USA"
RT @krispekitty: God bless #chicago #wienerscircle #PenceIsANationalSecurityRisk #PenceIsAntiScience #coronavirus https://t.co/S5x8qCoFWS,Illinois,0,2,89,7300,2020-02-28 02:28:53,False,,"#chicago, #wienerscircle, #PenceIsANationalSecurityRisk, #PenceIsAntiScience, #coronavirus"
RT @krispekitty: God bless #chicago #wienerscircle #PenceIsANationalSecurityRisk #PenceIsAntiScience #coronavirus https://t.co/S5x8qCoFWS,somewhere warm finally😜,0,2,3940,100963,2020-02-28 02:15:38,False,,"#chicago, #wienerscircle, #PenceIsANationalSecurityRisk, #PenceIsAntiScience, #coronavirus"
