tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…",MalatestaCarina,Cuba Libre !,0,203,952,64301,2020-03-01 12:15:10,False,,"#COVID19, #China"
"RT @COVID_19_News: #COVID19 test in #China is less than $17, medicare covers all, patient pays $0. #US patients must pay $1,400 for test, o…",ForbiddenLeaf,"Ventura, Ca",0,64,4181,1222,2020-03-01 12:11:29,False,,"#COVID19, #China, #US"
"RT @COVID_19_News: #COVID19 test in #China is less than $17, medicare covers all, patient pays $0. #US patients must pay $1,400 for test, o…",Saeed57722225,,0,64,735,28796,2020-03-01 12:08:30,False,,"#COVID19, #China, #US"
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…",AlbertoTolosaM1,"Valladolid, Castilla y León",0,203,1396,25107,2020-03-01 12:04:31,False,,"#COVID19, #China"
RT @Iran: .@realDonaldTrump says ready to lend helping hand to coronavirus-hit Iran ‘If They Ask’  #Iran #US #CoronaVirusIran #COVID19  htt…,Fatiali14Fatima,پاکستان,0,3,342,3034,2020-03-01 12:03:38,False,,"#Iran, #US, #CoronaVirusIran, #COVID19"
"RT @iwuzhigang: #COVID19 test in #China is less than $17 for government procurement, public hospital charges $6 , third party service provi…",mutalabala,Canada,0,203,8979,318389,2020-03-01 12:02:55,False,,"#COVID19, #China"
"RT @COVID_19_News: #COVID19 test in #China is less than $17, medicare covers all, patient pays $0. #US patients must pay $1,400 for test, o…",SYZAsays,,0,64,373,28395,2020-03-01 12:02:48,False,,"#COVID19, #China, #US"
RT @VINVICORP: How do the expanded steel and aluminum tariffs impact metal fabricators?  By @fabricating   #VINVI #VINVICORP #Steel #USA #F…,VickyAMathur,"Mumbai, India",0,1,193,1562,2020-03-01 12:02:31,False,,"#VINVI, #VINVICORP, #Steel, #USA"
RT @Iran: .@realDonaldTrump says ready to lend helping hand to coronavirus-hit Iran ‘If They Ask’  #Iran #US #CoronaVirusIran #COVID19  htt…,GrebSG,Россия,0,3,1501,395766,2020-03-01 12:02:23,False,,"#Iran, #US, #CoronaVirusIran, #COVID19"
"RT @COVID_19_News: #COVID19 test in #China is less than $17, medicare covers all, patient pays $0. #US patients must pay $1,400 for test, o…",Farhad15942770,,0,64,292,2651,2020-03-01 12:00:16,False,,"#COVID19, #China, #US"
.@realDonaldTrump says ready to lend helping hand to coronavirus-hit Iran ‘If They Ask’  #Iran #US #CoronaVirusIran… https://t.co/i0KJjUiM5N,Iran,Iran,6,3,154756,168240,2020-03-01 12:00:01,False,,"#Iran, #US, #CoronaVirusIran"
RT @shahnazfarzaneh: #Iranians are traveling from different countries to #US &amp; #Canada many are sick with #COVID19 #CoronaVirusCanada many…,Tikal217,"FL, USA",0,28,1754,188342,2020-03-01 11:59:23,False,,"#Iranians, #US, #Canada, #COVID19, #CoronaVirusCanada"
"RT @COVID_19_News: #COVID19 test in #China is less than $17, medicare covers all, patient pays $0. #US patients must pay $1,400 for test, o…",gomnam197921,"I.R.Iran, west Azarbaijan",0,64,1367,2624,2020-03-01 11:59:13,False,,"#COVID19, #China, #US"
