text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
This was August 2019.  People thought it was such a bad drop that Drudge ran red headlines.  Our days of innocence.… https://t.co/rhKrGYExWy,NYC,0,0,165,22145,2020-02-28 11:59:17,False,,
"RT @Klafmann: Outbreak of #ChinaCoronaVirus at #Japan, #Korea, #Italy and #Iran after donating medical resources to #China. Aha.  #WuhanCor…",,0,13,2,637,2020-02-28 11:58:13,False,,"#ChinaCoronaVirus, #Japan, #Korea, #Italy, #Iran, #China"
RT @HimalayaGlobal: Violent Chinese Communist Party police tearing a mother away from her kid as suspecting her being infected. #CCP_is_ter…,New Zealand,0,486,12,144,2020-02-28 11:57:09,False,,
"RT @sa_nightingale: In a study of more than 1,000 patients published in the journal Radiology, chest CT outperformed lab testing in the dia…","San Juan, Puerto Rico",0,1,763,14832,2020-02-28 11:56:53,False,,
RT @imshinbei: Motor show at Geneva next week is cancelled due to #WuhanCoronavirus. https://t.co/28QGdLIxUF,勿忘615 721 831 101 114 1118,0,3,3506,29631,2020-02-28 11:56:09,False,,#WuhanCoronavirus
"@imshinbei The #WuhanCoronavirus hv invasion Europe, thanks #china gvnt's BIO WARFARE","Perth, Western Australia",1,0,5582,21712,2020-02-28 11:54:41,False,,"#WuhanCoronavirus, #china"
"RT @JessiePang0125: Hundreds of Hong Kongers sporting face masks pulsated under strobe lights at Hidden Agenda: This Town Needs, a reknowne…",Hong Kong,0,1,6235,1399,2020-02-28 11:54:40,True,,
RT @imshinbei: Motor show at Geneva next week is cancelled due to #WuhanCoronavirus. https://t.co/28QGdLIxUF,光復香港 時代革命,0,3,585,2138,2020-02-28 11:54:36,False,,#WuhanCoronavirus
RT @imshinbei: Motor show at Geneva next week is cancelled due to #WuhanCoronavirus. https://t.co/28QGdLIxUF,"Perth, Western Australia",0,3,5582,21712,2020-02-28 11:53:26,False,,#WuhanCoronavirus
RT @Lavenllan221199: @Cat_Kapow @bb20428139 @Jkylebass @BenKTallmadge CCP &amp; #China is stealing literally everything from anywhere.   During…,,0,1,450,49886,2020-02-28 11:52:48,False,,#China
Motor show at Geneva next week is cancelled due to #WuhanCoronavirus. https://t.co/28QGdLIxUF,Labrador Sea,4,3,1449,9351,2020-02-28 11:52:18,False,,#WuhanCoronavirus
RT @ClaireS06308973: @AMFChina Political prosecutions to silence dissents! #CCP pushing ahead while others are busy fighting #WuhanCoronavi…,,0,2,285,9451,2020-02-28 11:51:39,False,,#CCP
RT @heunggongyan1: I hope no one abandons their pets due to finding tiny trace of #WuhanCoronavirus in a pet dog (whose owner is diagnosed…,NYC ,0,6,95,7132,2020-02-28 11:49:49,False,,#WuhanCoronavirus
