text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @StormIsUponUs: Trump giving his running mate authority over something as unpredictable as a viral epidemic wouldn't be a smart move, ex…","Flyover country, USA",0,481,3657,59925,2020-02-29 18:50:00,False,,
RT @Surgeon_General: Seriously people- STOP BUYING MASKS!    They are NOT effective in preventing general public from catching #Coronavirus…,Wildwood,0,9244,68,1010,2020-02-29 18:50:00,False,,#Coronavirus
RT @tedlieu: Dear @realDonaldTrump: I hope you apologize for using the term “new hoax” in connection with the #coronavirus outbreak. Stop l…,,0,888,42,10308,2020-02-29 18:50:00,False,,#coronavirus
President Trump addressing the nation any moment now. 1st case of death in the US from #coronavirus Stay connected… https://t.co/A4UNSOXRsW,"Los Angeles, CA",0,0,194,2443,2020-02-29 18:50:00,False,,#coronavirus
RT @tedlieu: Dear @realDonaldTrump: I hope you apologize for using the term “new hoax” in connection with the #coronavirus outbreak. Stop l…,Bethlehem,0,888,430,76767,2020-02-29 18:50:00,False,,#coronavirus
RT @RudyakMarina: What to do if you can't shake hands? #coronavirus #creativity #china https://t.co/MZ5aginwdD,,0,7993,177,17533,2020-02-29 18:50:00,False,,"#coronavirus, #creativity, #china"
"RT @howroute: BREAKING: Washington state confirms first US death from #coronavirus. Washington State Department of Health, said that a 19-y…",,0,325,564,124016,2020-02-29 18:50:00,False,,#coronavirus
First #coronavirus #death occurs in #US. The FDA also cleared a path for new coronavirus tests. https://t.co/eoMCEDqw0N,"Barcelona, Catalonia",0,0,9137,303788,2020-02-29 18:50:00,False,,"#coronavirus, #death, #US"
Iceland confirms first case of new #coronavirus  https://t.co/8R6MNW5Y2f https://t.co/eGXQZa8wsH,India,0,0,7119333,676302,2020-02-29 18:50:00,True,,#coronavirus
"RT @EmilyLazatin: Health Minister @adriandix   ""As you know the 3 most recent cases have involved, in some way travel to #Iran, that's also…","Vancouver, BC, Canada",0,3,344589,197260,2020-02-29 18:50:00,True,,#Iran
First US death of #coronavirus reported.  Please be careful out here.,"Sarasota, FL",0,0,1881,15868,2020-02-29 18:49:59,False,,#coronavirus
"RT @DrDenaGrayson: ⚠️As #coronavirus is now spreading within our communities, the Trump administration is failing to heed the lesson of one…",Gobbler's Knob,0,755,1724,167954,2020-02-29 18:49:59,False,,#coronavirus
"RT @TassajaraRd: @realDonaldTrump Donny ? You’re not in Kansas, anymore. 🖐.  Not interested in your trump trash rally. Check out the news !…",,0,1,12156,219742,2020-02-29 18:49:59,False,,
"RT @DrDenaGrayson: 🚨BREAKING: First US patient infected with the novel #coronavirus has DIED: a person in King County, #Washington state.…",Carmel-by- the-sea,0,95,181,9465,2020-02-29 18:49:59,False,,"#coronavirus, #Washington"
RT @sfpelosi: Under the Patient Protection and Affordable Care Act that Democrats are defending and Trump is sabotaging and suing to overtu…,LA ,0,124,10025,22842,2020-02-29 18:49:59,True,,
"Triggering fear in the Millennial?  Ted Lieu:  ""My prayers are with the family and friends of the 19-year-old patie… https://t.co/GkQafazU6L",United States,0,0,1341,11773,2020-02-29 18:49:59,False,,
RT @DeanObeidallah: @realDonaldTrump Last night trump called the #CoronaVirus the “new hoax.”  If any American dies from this so called hoa…,"Illinois, USA",0,51,1201,46263,2020-02-29 18:49:59,False,,#CoronaVirus
RT @Tombx7M: Don’t you agree Love when people tell it like it is  #FoxandFriends #SaturdayThoughts #Trump2020  #KAG #KAG2020 #Tcot #Ccot #S…,USA,0,729,8157,21116,2020-02-29 18:49:59,False,,"#FoxandFriends, #SaturdayThoughts, #Trump2020, #KAG, #KAG2020, #Tcot, #Ccot"
RT @tedlieu: Dear @realDonaldTrump: I hope you apologize for using the term “new hoax” in connection with the #coronavirus outbreak. Stop l…,"Washington State, USA",0,888,3786,115200,2020-02-29 18:49:59,False,,#coronavirus
RT @ToscaAusten: Dr Drew on the #CoronaVirus: “The press needs to shut up. They have no idea how to report on a pandemic. They’re making it…,"Republic not an Empire, USA",0,2984,4241,172840,2020-02-29 18:49:59,False,,#CoronaVirus
"RT @tedlieu: If you believe @realDonaldTrump’s words about the “new hoax,” then you are really stupid. Just today new #coronavirus cases we…",CT,0,9588,407,12043,2020-02-29 18:49:59,False,,#coronavirus
RT @tedlieu: My prayers are with the family and friends of the 19-year-old patient who died from #coronavirus in Washington state. https://…,A2-Michigan #GoBlue!,0,187,5303,296076,2020-02-29 18:49:58,False,,#coronavirus
RT @tedlieu: My prayers are with the family and friends of the 19-year-old patient who died from #coronavirus in Washington state.,,0,187,122,4358,2020-02-29 18:49:58,False,,#coronavirus
RT @HOT97: THIS JUST IN: 1st death in the U.S from the #Coronavirus. 🚨  https://t.co/cU9BLfznbO,Global,0,13,126,1125,2020-02-29 18:49:58,False,,#Coronavirus
@tedhesson It's NOT coming from Mexico! #TrumpIsAMoron #IdiotInChief #coronavirus,California,0,0,1957,161998,2020-02-29 18:49:57,False,,"#TrumpIsAMoron, #IdiotInChief, #coronavirus"
