text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,38,1300,2020-02-29 18:49:04,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,31,574,2020-02-29 18:49:01,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,14,1018,2020-02-29 18:48:38,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,336,18626,2020-02-29 18:48:00,False,,"#HongKongProtests, #HKpolice"
"RT @SenToddYoung: In the midst of the #coronavirus crisis, the Communist Party in Beijing continues its focus on silencing pro-democracy vo…",,0,1970,40,2081,2020-02-29 18:47:42,False,,#coronavirus
"RT @HawleyMO: My friend Jimmy Lai, brave voice for free speech &amp; basic rights in #HongKong, was arrested just hours ago by #Beijing puppet…",,0,6783,2096,6078,2020-02-29 18:47:29,False,,"#HongKong, #Beijing"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,Hong Kong,0,683,18,233,2020-02-29 18:47:25,False,,"#HongKongProtests, #HKpolice"
"RT @Stand_with_HK: In the midst of the #coronavirus crisis, the Communist Party in Beijing and HK Gov continues their focus on silencing pr…",,0,90,2336,61864,2020-02-29 18:46:46,False,,#coronavirus
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,23,6438,2020-02-29 18:46:45,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,Hong Kong,0,683,1554,18957,2020-02-29 18:46:36,False,,"#HongKongProtests, #HKpolice"
"RT @HawleyMO: My friend Jimmy Lai, brave voice for free speech &amp; basic rights in #HongKong, was arrested just hours ago by #Beijing puppet…",,0,6783,1,359,2020-02-29 18:46:15,False,,"#HongKong, #Beijing"
"RT @Stand_with_HK: In the midst of the #coronavirus crisis, the Communist Party in Beijing and HK Gov continues their focus on silencing pr…",,0,90,20,4990,2020-02-29 18:46:11,False,,#coronavirus
"RT @SenToddYoung: In the midst of the #coronavirus crisis, the Communist Party in Beijing continues its focus on silencing pro-democracy vo…",,0,1970,78,3241,2020-02-29 18:46:10,False,,#coronavirus
Live | The White House President to speak momentarily. #maga #tcot #pjnet #QAnon #msnbc #cnbc ⁦@Jerusalem_Post⁩… https://t.co/cG8LsQJnzX,America,1,0,9101,173181,2020-02-29 18:45:57,False,,"#maga, #tcot, #pjnet, #QAnon, #msnbc, #cnbc"
"RT @HawleyMO: My friend Jimmy Lai, brave voice for free speech &amp; basic rights in #HongKong, was arrested just hours ago by #Beijing puppet…",,0,6783,1,20,2020-02-29 18:45:33,False,,"#HongKong, #Beijing"
"RT @SenToddYoung: In the midst of the #coronavirus crisis, the Communist Party in Beijing continues its focus on silencing pro-democracy vo…","Kwun Tong District, Hong Kong",0,1970,14,77,2020-02-29 18:45:09,False,,#coronavirus
"RT @HawleyMO: My friend Jimmy Lai, brave voice for free speech &amp; basic rights in #HongKong, was arrested just hours ago by #Beijing puppet…","Hong Kong, Hell",0,6783,27,658,2020-02-29 18:44:42,False,,"#HongKong, #Beijing"
"RT @SenToddYoung: In the midst of the #coronavirus crisis, the Communist Party in Beijing continues its focus on silencing pro-democracy vo…",,0,1970,55,7901,2020-02-29 18:43:07,False,,#coronavirus
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,Hong Kong,0,683,18,858,2020-02-29 18:43:02,False,,"#HongKongProtests, #HKpolice"
"#Coronavirus study shows half of patients in mainland #China had no fever during hospital admission, as #HongKong… https://t.co/6aUmihRtyw",,0,0,231,1216,2020-02-29 18:42:53,False,,"#Coronavirus, #China, #HongKong"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,688,5727,2020-02-29 18:42:31,False,,"#HongKongProtests, #HKpolice"
RT @HongKongFP: ‘Not done yet’: Virus delivers blow to Hong Kong protests but rage remains https://t.co/9Q60Ij2VRa @XinqiSu @jerometaylor #…,Hong Kong,0,413,759,28348,2020-02-29 18:42:29,False,,
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,United States,0,683,739,2747,2020-02-29 18:41:57,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,172,4426,2020-02-29 18:41:54,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,462,4704,2020-02-29 18:41:42,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,"Philadelphia, PA",0,683,191,39317,2020-02-29 18:41:38,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,104,1146,2020-02-29 18:40:57,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,1202,1303,2020-02-29 18:40:31,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,20,2836,2020-02-29 18:39:29,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,364,1570,2020-02-29 18:39:19,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,Hong Kong,0,683,597,1524,2020-02-29 18:39:01,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,Hong Kong,0,683,22,2856,2020-02-29 18:38:59,False,,"#HongKongProtests, #HKpolice"
RT @Ruptly: Patient's dog quarantined after testing positive for #coronavirus - official #HongKong https://t.co/ZneLd4nItn,,0,44,437,53737,2020-02-29 18:38:50,False,,"#coronavirus, #HongKong"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,2096,6078,2020-02-29 18:38:35,False,,"#HongKongProtests, #HKpolice"
RT @SavingHongKong: Story of #HongKong in #Coronavirus time:   Even a little boy cares the citizens more than #HKGovt.   This kid spent his…,Hong Kong,0,146,597,1524,2020-02-29 18:38:35,False,,"#HongKong, #Coronavirus, #HKGovt"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,165,19655,2020-02-29 18:38:17,False,,"#HongKongProtests, #HKpolice"
"RT @klustout: As it goes global, what would a #coronavirus outbreak mean for #schools in your community?  Here's our experience here in #Ho…",Las Palmas de G.C. Spain,0,11,2521,112821,2020-02-29 18:38:11,False,,"#coronavirus, #schools"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,9,256,2020-02-29 18:37:49,False,,"#HongKongProtests, #HKpolice"
RT @Dystopia992: #HongKongProtests  — “Asia’s Best” returning to the field. Can @hkpoliceforce explain what this lunatic #HKpolice is doing…,,0,683,4,73,2020-02-29 18:37:42,False,,"#HongKongProtests, #HKpolice"
"RT @SenToddYoung: In the midst of the #coronavirus crisis, the Communist Party in Beijing continues its focus on silencing pro-democracy vo…",HK,0,1970,61,4140,2020-02-29 18:37:02,False,,#coronavirus
