text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"Geographic Distribution of #COVID19 Cases in #Seoul, South #Korea (02/29/2020 - AM)  More information from… https://t.co/HRTVbw9o9m","Gangnam-gu, Republic of Korea",0,0,1080,2532,2020-02-29 12:14:54,False,,"#COVID19, #Seoul, #Korea"
"#新冠肺炎 Financial pain deepens over virus ※2/29/2020, Stars and Stripes  #新型肺炎・コロナウイルス #新型肺炎 #coronavirus… https://t.co/PwdvlLv5lu",vagabond 前科3犯(アカウント凍結),0,0,1618,78624,2020-02-29 11:45:39,False,,"#新冠肺炎, #新型肺炎・コロナウイルス, #新型肺炎, #coronavirus"
RT @hohocho: I’m urging Gangnam-gu district mayor Jeong Sun-gyun to step down immediately who refuses me and all district resident’s reques…,Borneo.,0,7,124,8524,2020-02-29 11:42:22,False,,
RT @BCNewsWire: North #Korea's first confirmed #Coronavirus #COVID 19 patient shot dead: report #worldnews https://t.co/Ib2Fwlz1GC,,0,7,278,6065,2020-02-29 11:41:04,False,,"#Korea, #Coronavirus, #COVID, #worldnews"
RT @hohocho: Mission complete. It took half an hour to buy 5 masks(one package) here at Mokdong Haengbok dept store in Seoul. You cannot bu…,"Jakarta, indonesia",0,37,384,69803,2020-02-29 11:22:08,False,,
#Korea #Coronavirus #nCoV19 #COVID2019   600 new cases on 1 day in #SouthKorea and still no travel restrictions to… https://t.co/g01tvhFURe,Sweden,0,0,15,730,2020-02-29 11:13:20,False,,"#Korea, #Coronavirus, #nCoV19, #COVID2019, #SouthKorea"
RT @JoeB14ck: 🇰🇷 - South #Korea reported the first case of person reinfected with the #coronavirus..,United Kingdom,0,1,3,652,2020-02-29 11:05:45,False,,"#Korea, #coronavirus"
RT @chidambara09: #Coronavirus #maps and #charts: A #visual guide to the #outbreak https://t.co/1MTnBVCSJk  #bigdata  #CHiNAViRUS #Espana @…,digitalocean,0,2,1306,95873,2020-02-29 11:05:38,False,,"#Coronavirus, #maps, #charts, #visual, #outbreak, #bigdata, #CHiNAViRUS, #Espana"
RT @chidambara09: #Coronavirus #maps and #charts: A #visual guide to the #outbreak https://t.co/1MTnBVCSJk  #bigdata  #CHiNAViRUS #Espana @…,Raspberry Pi,0,2,1252,145019,2020-02-29 10:59:06,False,,"#Coronavirus, #maps, #charts, #visual, #outbreak, #bigdata, #CHiNAViRUS, #Espana"
#Coronavirus #maps and #charts: A #visual guide to the #outbreak https://t.co/1MTnBVCSJk  #bigdata  #CHiNAViRUS… https://t.co/jEj18s5ksV,Mysore  and  BERLIN,0,2,6265,919158,2020-02-29 10:58:46,False,,"#Coronavirus, #maps, #charts, #visual, #outbreak, #bigdata, #CHiNAViRUS"
