text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
@GordonGChang May be he is trying to say the lab in Wuhan stole it from somewhere else. #WuhanCoronavirus,"New Jersey, USA",0,0,431,15475,2020-02-27 18:01:33,False,,#WuhanCoronavirus
Coronavirus: Japan to close all schools to halt spread - BBC News #coronavirus #COVIF19 #WuhanCoronavirus  https://t.co/FQXeWLfYoE,"San Diego, CA",0,0,9,285,2020-02-27 18:01:04,False,,"#coronavirus, #COVIF19, #WuhanCoronavirus"
"RT @WBYeats1865: #China No vaccine, no cure, no medical supplies, no isolation wards, no food for lock down cities...nothing to help contro…",Hong Kong,0,33,417,8208,2020-02-27 18:01:02,False,,#China
#coronavirus #COVID19 #WuhanCoronavirus #WuhanOutbreak #WuhanPneumonia  You want to watch this 👀👀 https://t.co/74GuTHxzhL,"England, United Kingdom",0,0,250,7277,2020-02-27 18:00:49,False,,"#coronavirus, #COVID19, #WuhanCoronavirus, #WuhanOutbreak, #WuhanPneumonia"
RT @WBYeats1865: #China Photos circulating on the Internet showing a Chinese citizen bought face masks which were supposed to be donated to…,Hong Kong,0,2,7628,27550,2020-02-27 18:00:35,False,,#China
"RT @EnzoMazak: Will it be the end of humanity? #CCPChina is destroying the planet earth, literally. Stop the #chinazi! #WuhanCoronavirus #C…",Earth,0,29,402,5301,2020-02-27 18:00:04,False,,"#CCPChina, #chinazi, #WuhanCoronavirus"
RT @WBYeats1865: #China Photos circulating on the Internet showing a Chinese citizen bought face masks which were supposed to be donated to…,Internet,0,2,880,412052,2020-02-27 18:00:02,False,,#China
#China Photos circulating on the Internet showing a Chinese citizen bought face masks which were supposed to be don… https://t.co/RmCH5noxHK,Hong Kong,3,2,24379,9536,2020-02-27 17:59:34,False,,#China
@ABC A but too late? #WuhanCoronavirus,Ottawa,0,0,10492,96194,2020-02-27 17:58:20,False,,#WuhanCoronavirus
"RT @jenniferatntd: If you need a proof of where you've been in the past 14 days in order to go back to work during #CoronavirusOutbreak, he…","Chicago, IL",0,87,1187,33522,2020-02-27 17:58:15,False,,#CoronavirusOutbreak
