text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @BeholdIsrael: #US Army soldier tested positive for #coronavirus in South #Korea, marking the first time a #US service member is confirm…",,0,86,2057,204948,2020-02-27 18:15:41,False,,"#US, #coronavirus, #Korea, #US"
"RT @TheKoreaHerald: South #Korea reports 334 new virus cases, total now at 1,595 #COVID19 #Corona #Coronavirus #CoronavirusOutbreak https:/…",,0,165,19,1763,2020-02-27 17:55:46,False,,"#Korea, #COVID19, #Corona, #Coronavirus, #CoronavirusOutbreak"
"""He was in charge of national emergency situations and crisis management.""  This speaks more about the truth of the… https://t.co/eUNxpfXQ74",Self-quarantined in Turkey,1,0,174,675,2020-02-27 17:53:08,False,,
"RT @BeholdIsrael: #US Army soldier tested positive for #coronavirus in South #Korea, marking the first time a #US service member is confirm…",NC,0,86,104,23280,2020-02-27 17:44:43,False,,"#US, #coronavirus, #Korea, #US"
RT @WhatDaMath: So I'm officially in a self-quarantine at home here in #Seoul #korea - this is more of a precaution based on the government…,The eye of the Universe,0,3,547,20014,2020-02-27 17:36:52,False,,"#Seoul, #korea"
RT @chidambara09: #Chinese #communities install 'seals' to prevent #residents from leaving https://t.co/D18S1MWvDF via @MailOnline  #bigdat…,Raspberry Pi,0,1,1231,142555,2020-02-27 17:30:05,False,,"#Chinese, #communities, #residents"
#Chinese #communities install 'seals' to prevent #residents from leaving https://t.co/D18S1MWvDF via @MailOnline… https://t.co/2PdbquGPrR,Mysore  and  BERLIN,0,1,6262,917488,2020-02-27 17:29:12,False,,"#Chinese, #communities, #residents"
RT @WhatDaMath: So I'm officially in a self-quarantine at home here in #Seoul #korea - this is more of a precaution based on the government…,"Milwaukee, WI",0,3,638,55135,2020-02-27 17:28:38,False,,"#Seoul, #korea"
RT @WhatDaMath: So I'm officially in a self-quarantine at home here in #Seoul #korea - this is more of a precaution based on the government…,"Minnesota, USA",0,3,772,18134,2020-02-27 17:13:16,False,,"#Seoul, #korea"
"As of 26th of Feb Fatality rate is around 3.4% ! 82,586 infected with 2% inc - fixed 1% for days ! death toll 2,811… https://t.co/mAmw8oIVpY",Cairo,0,1,200,3157,2020-02-27 17:10:45,False,,
So I'm officially in a self-quarantine at home here in #Seoul #korea - this is more of a precaution based on the go… https://t.co/uqeKjF2tXh,Asia Pacific,118,3,4829,4004,2020-02-27 16:33:31,False,,"#Seoul, #korea"
"Dear Sir /Madam, we have disposal mask and all kind of medical protective products. If you would like to buy them p… https://t.co/u7UHG0zyCC",,0,0,129,7232,2020-02-27 16:18:59,False,,
RT @chidambara09: #Japanese #tour #guide tests #positive for #coronavirus a second time https://t.co/L7l2yOOgWW via @MailOnline   #bigdata…,🌎,0,5,1772,227761,2020-02-27 16:17:59,False,,"#Japanese, #tour, #guide, #positive, #coronavirus, #bigdata"
"In an unexpected move, Bank of #Korea holds its base rate at 1.25%. As economists and analysts expected a 0.25% cut… https://t.co/q0sNKA3OOn",Worldwide,1,0,19113,30592,2020-02-27 16:17:23,False,,#Korea
"RT @TheKoreaHerald: South #Korea reports 334 new virus cases, total now at 1,595 #COVID19 #Corona #Coronavirus #CoronavirusOutbreak https:/…",The library,0,165,31,1971,2020-02-27 15:46:33,False,,"#Korea, #COVID19, #Corona, #Coronavirus, #CoronavirusOutbreak"
Here’s the headlines. #Coronavirus panic overtakes the planet. President Trump #Pandemic. North #Korea busy working… https://t.co/TLoBPk9yDH,"Austin, TX",2,0,99,767,2020-02-27 15:44:42,False,,"#Coronavirus, #Pandemic, #Korea"
Korean celebrity donated for COVID19 #HanbinIsFree #Hanbin_돌아와 #CHAEUNWOO #COVIDー19 #coronavirus… https://t.co/oOMZI4ay8F,,0,0,772,1151,2020-02-27 15:24:01,False,,"#HanbinIsFree, #Hanbin_돌아와, #CHAEUNWOO, #COVIDー19, #coronavirus"
nice south korea 505 new cases.... kpop is finally getting cancelled lmao pogchamp moment #kpop #korea #southkorea… https://t.co/SRgOW4tORl,,0,0,2,7,2020-02-27 14:58:57,False,,"#kpop, #korea, #southkorea"
"RT @VOLFdotTV: After Wuhan, This Non-Chinese City Has The Highest Number Of The Coronavirus Cases https://t.co/PKdV0oOFSD via @VOLFdotTV…",Delhi(India),0,2,92,293,2020-02-27 14:55:43,False,,
RT @chidambara09: #Japanese #tour #guide tests #positive for #coronavirus a second time https://t.co/L7l2yOOgWW via @MailOnline   #bigdata…,,0,5,61,2268,2020-02-27 14:53:54,False,,"#Japanese, #tour, #guide, #positive, #coronavirus, #bigdata"
#Coronavirus outbreak at 'decisive point' - @WHO chief ⁦@DrTedros⁩  warns #China #Italy #Iran #Korea https://t.co/Ue1vVlKANo,"Geneva, Switzerland",0,0,6930,22415,2020-02-27 14:52:15,True,,"#Coronavirus, #China, #Italy, #Iran, #Korea"
This #coronavirus is hitting #China and #SouthKorea really hard. #Korea's new cases of infection have just jumped a… https://t.co/Qz8RljwrTE,"Yucaipa, CA",0,0,310,5828,2020-02-27 14:19:41,False,,"#coronavirus, #China, #SouthKorea, #Korea"
Why is the number of #Coronavirus infections soaring in #Korea? https://t.co/MMfQgqTF52 #Covid19,United States,1,0,746,8461,2020-02-27 14:08:18,False,,"#Coronavirus, #Korea, #Covid19"
"RT @TheKoreaHerald: South #Korea reports 334 new virus cases, total now at 1,595 #COVID19 #Corona #Coronavirus #CoronavirusOutbreak https:/…",,0,165,49,2785,2020-02-27 13:59:33,False,,"#Korea, #COVID19, #Corona, #Coronavirus, #CoronavirusOutbreak"
Frightening ... might shutdown their economy soon.  #coronavirus #Korea #China #Italy #MAGA $TSLA https://t.co/ZRT7bzwkOg,,0,0,675,21376,2020-02-27 13:38:05,False,,"#coronavirus, #Korea, #China, #Italy, #MAGA"
I'm sexy and I know it🎶 #maskselfie #coronavirus #korea https://t.co/2zsoBfOtOi,,0,0,3001,7732,2020-02-27 13:32:15,False,,"#maskselfie, #coronavirus, #korea"
RT @chidambara09: #Japanese #tour #guide tests #positive for #coronavirus a second time https://t.co/L7l2yOOgWW via @MailOnline   #bigdata…,,0,5,244,16272,2020-02-27 13:19:48,False,,"#Japanese, #tour, #guide, #positive, #coronavirus, #bigdata"
RT @chidambara09: #Japanese #tour #guide tests #positive for #coronavirus a second time https://t.co/L7l2yOOgWW via @MailOnline   #bigdata…,digitalocean,0,5,1296,95187,2020-02-27 13:13:36,False,,"#Japanese, #tour, #guide, #positive, #coronavirus, #bigdata"
RT @chidambara09: #Japanese #tour #guide tests #positive for #coronavirus a second time https://t.co/L7l2yOOgWW via @MailOnline   #bigdata…,Raspberry Pi,0,5,1231,142555,2020-02-27 13:12:15,False,,"#Japanese, #tour, #guide, #positive, #coronavirus, #bigdata"
