text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @CGTNOfficial: #Wuhan, a city of 11 million people, is at the forefront of a fierce battle against the novel #coronavirus.  An exclusive…",Bologna,0,183,70,13377,2020-02-28 18:00:23,False,,"#Wuhan, #coronavirus"
"RT @jenniferatntd: It was said this is the cry of the 2-year-old boy of Xia Sisi, a 29-year-old doctor of Union Hospital in #Wuhan, who die…",,0,58,1682,16890,2020-02-28 18:00:08,False,,#Wuhan
"RT @PDChina: SW China's #Tibet on Fri donated 30 tons of locally fed frozen Tibetan pork, valued at over 40,000 U.S. dollars, to #Wuhan, ep…",,0,6,1094,263265,2020-02-28 18:00:01,False,,"#Tibet, #Wuhan"
A little girl's cough. Without enough drivers they transit the sick on foot to a new location... #COVID #COVID19… https://t.co/ie8pxYXXYG,,0,0,1148,745,2020-02-28 18:00:00,False,,"#COVID, #COVID19"
"RT @jenniferatntd: It was said this is the cry of the 2-year-old boy of Xia Sisi, a 29-year-old doctor of Union Hospital in #Wuhan, who die…","New York City, USA",0,58,4664,280093,2020-02-28 18:00:00,False,,#Wuhan
Getting delivery during #coronavirus lockdown in China #COVID19 #COVID #COVID19 #China #wuhan #冠状病毒 #coronavirus #CoronavirusOutbreak #Wuhan,Cambodia,0,0,137,341,2020-02-28 18:00:00,False,,"#coronavirus, #COVID19, #COVID, #COVID19, #China, #wuhan, #冠状病毒, #coronavirus, #CoronavirusOutbreak, #Wuhan"
RT @HimalayaGlobal: The last speech of #coronavirus independent reporter Li Zehua before captured by the Chinese Communist Party (CCP) poli…,,0,368,447,10229,2020-02-28 17:59:51,False,,#coronavirus
"RT @PDChina: Recovery rate of novel #coronavirus patients in severe condition has climbed significantly from 14% to 64% in #Wuhan, the epic…","Punjab, Pakistan",0,59,9,981,2020-02-28 17:59:42,False,,"#coronavirus, #Wuhan"
RT @davegreenidge57: Today on the BBC there was an exclusive interview with a doctor who has been working in #Wuhan since the beginning of…,"Harrison, TN",0,5,1508,128975,2020-02-28 17:59:36,False,,#Wuhan
RT @PDChina: How to deal with all the garbage from Huoshenshan makeshift hospital for critically ill #coronavirus patients in #Wuhan? Video…,MEXICO .D F.,0,40,16,67,2020-02-28 17:59:34,False,,"#coronavirus, #Wuhan"
"RT @PDChina: SW China's #Tibet on Fri donated 30 tons of locally fed frozen Tibetan pork, valued at over 40,000 U.S. dollars, to #Wuhan, ep…",,0,6,86,12966,2020-02-28 17:59:21,False,,"#Tibet, #Wuhan"
RT @PDChina: How to deal with all the garbage from Huoshenshan makeshift hospital for critically ill #coronavirus patients in #Wuhan? Video…,"Punjab, Pakistan",0,40,9,981,2020-02-28 17:58:41,False,,"#coronavirus, #Wuhan"
"RT @PDChina: SW China's #Tibet on Fri donated 30 tons of locally fed frozen Tibetan pork, valued at over 40,000 U.S. dollars, to #Wuhan, ep…","Punjab, Pakistan",0,6,9,981,2020-02-28 17:58:31,False,,"#Tibet, #Wuhan"
RT @EpochTimesChina: A patient of #coronavirus has died while staying at a local hotel in China designated for #self-quarantine. Staff from…,,0,234,46,1461,2020-02-28 17:58:22,False,,"#coronavirus, #self"
"RT @jenniferatntd: It was said this is the cry of the 2-year-old boy of Xia Sisi, a 29-year-old doctor of Union Hospital in #Wuhan, who die…",,0,58,14,6514,2020-02-28 17:58:20,False,,#Wuhan
RT @RudolphWest9: 2/23 Twitter suspended my account 西行小宝 @htommy998 after sharing tweets on #coronavirus from #wuhan. It does not surprise…,Canada,0,73,35371,14894,2020-02-28 17:58:05,False,,"#coronavirus, #wuhan"
RT @AMychkovsky: The world must thank the #Wuhan physicians and nurses on the front lines fighting the #coronavirus.  When lesser people ra…,,0,865,232,4432,2020-02-28 17:57:42,False,,"#Wuhan, #coronavirus"
"RT @PDChina: SW China's #Tibet on Fri donated 30 tons of locally fed frozen Tibetan pork, valued at over 40,000 U.S. dollars, to #Wuhan, ep…",India,0,6,86,16488,2020-02-28 17:57:19,False,,"#Tibet, #Wuhan"
"RT @PDChina: SW China's #Tibet on Fri donated 30 tons of locally fed frozen Tibetan pork, valued at over 40,000 U.S. dollars, to #Wuhan, ep…",,0,6,417,29388,2020-02-28 17:57:03,False,,"#Tibet, #Wuhan"
"""Global markets are on course for their worst week since the 2008 financial crisis."" https://t.co/voDjg99ZnW $NNVC… https://t.co/DAizRKfqn5","Shelton, CT",0,0,31,129,2020-02-28 17:56:31,False,,
RT @Spencer_Neale: A Pennsylvania man who was quarantined for #coronavirus after returning from #Wuhan had a coughing fit during a Fox News…,USA ,0,13,257,37184,2020-02-28 17:56:08,False,,"#coronavirus, #Wuhan"
"SW China's #Tibet on Fri donated 30 tons of locally fed frozen Tibetan pork, valued at over 40,000 U.S. dollars, to… https://t.co/lxGERGxPur","Beijing, China",23,6,7082099,81837,2020-02-28 17:55:00,True,,#Tibet
"RT @jenniferatntd: It was said this is the cry of the 2-year-old boy of Xia Sisi, a 29-year-old doctor of Union Hospital in #Wuhan, who die…",Shambhala,0,58,63,1730,2020-02-28 17:54:48,False,,#Wuhan
RT @EpochTimesChina: A patient of #coronavirus has died while staying at a local hotel in China designated for #self-quarantine. Staff from…,,0,234,6,764,2020-02-28 17:54:37,False,,"#coronavirus, #self"
"RT @WilliamYang120: More on #COVID19 in #China - Two medical worker from Guangdong, who have been treating patients at the frontline in #Wu…",,0,1092,616,7894,2020-02-28 17:53:59,False,,"#COVID19, #China"
"RT @HIDDENTRUTH99: Breaking News: Coronavirus is spreading Quicker than expected.(83,867 cases 2,867 Deaths)  #Pakistan #Asia #China #Wuhan…","Turkey Creek, IN",0,2,10,424,2020-02-28 17:53:55,False,,"#Pakistan, #Asia, #China, #Wuhan"
New surveillance system for early detection of #COVIDー19 by @PHE_uk and @NHSuk NHS It is of great benefit to follow… https://t.co/pwXdDR8bDs,"Cardiff/Newport, Wales",0,0,5225,6056,2020-02-28 17:53:49,False,,#COVIDー19
RT @HimalayaGlobal: The last speech of #coronavirus independent reporter Li Zehua before captured by the Chinese Communist Party (CCP) poli…,Hong Kong,0,368,1172,15109,2020-02-28 17:53:46,False,,#coronavirus
"RT @QuickTake: ""This is our community telling people outside to go home.""  😷 This #Wuhan resident shows how he's coping in China's #coronav…","Houston, TX",0,67,570,7550,2020-02-28 17:53:32,False,,#Wuhan
"RT @Paula_Piccard: #Huawei opens first smart store with robot seller in #Wuhan, China  @gigadgets_ @Huawei #Coronavirus #AI #ArtificialInte…",,0,61,40,1393,2020-02-28 17:53:16,False,,"#Huawei, #Wuhan, #Coronavirus, #AI"
"RT @EvaSailEast: ""It’s obvious that what the Chinese government wants is to cover up but not expose the real situation on the ground.""  @am…","Florida, USA",0,44,3106,33463,2020-02-28 17:53:11,False,,
"RT @EvaSailEast: @amnesty @patrickpoon #LiZehua, 25, went to a funeral home, a train station, and a community center to investigate the #co…","Florida, USA",0,11,3106,33463,2020-02-28 17:52:08,False,,#LiZehua
"RT @jenniferatntd: It was said this is the cry of the 2-year-old boy of Xia Sisi, a 29-year-old doctor of Union Hospital in #Wuhan, who die…",,0,58,603,70719,2020-02-28 17:51:51,False,,#Wuhan
"RT @EuropeanUnionC: On the streets of Florence, Italy, a #Wuhan student studying abroad stood with a card saying ‘I’m not a VIRUS I’m a HUM…",London,0,2,134,13833,2020-02-28 17:50:55,False,,#Wuhan
"RT @jenniferatntd: It was said this is the cry of the 2-year-old boy of Xia Sisi, a 29-year-old doctor of Union Hospital in #Wuhan, who die…",,0,58,53,2442,2020-02-28 17:50:18,False,,#Wuhan
RT @davegreenidge57: Today on the BBC there was an exclusive interview with a doctor who has been working in #Wuhan since the beginning of…,"Malawi,Zambia, South Africa, T",0,5,424,23180,2020-02-28 17:50:13,False,,#Wuhan
RT @EpochTimesChina: A patient of #coronavirus has died while staying at a local hotel in China designated for #self-quarantine. Staff from…,Nowhere,0,234,6,202,2020-02-28 17:50:05,False,,"#coronavirus, #self"
"Coronavirus outbreak could accelerate China's digital currency issuance, says former central bank president - The B… https://t.co/PRjuZZyVFS","Trumbull, CT",1,0,25590,148351,2020-02-28 17:50:05,False,,
"RT @HIDDENTRUTH99: Breaking News: Coronavirus is spreading Quicker than expected.(83,867 cases 2,867 Deaths)  #Pakistan #Asia #China #Wuhan…",,0,2,2983,202735,2020-02-28 17:49:14,False,,"#Pakistan, #Asia, #China, #Wuhan"
"RT @EcoWatch: #CoronaVirus #Whistleblower complaint @wapo : 12+ federal employees sent to meet Americans evacuated from #Wuhan, China w/o p…",Northern California,0,4,4177,227197,2020-02-28 17:48:43,False,,"#CoronaVirus, #Whistleblower, #Wuhan"
"RT @RealJamesWoods: Thank you, Doug. This is a brilliant assessment of our current situation with the #Wuhan #CoronaVirus. More importantly…",Behind You!,0,2172,16656,84829,2020-02-28 17:48:30,False,,"#Wuhan, #CoronaVirus"
