text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"@GOPChairwoman @realDonaldTrump @foxnews just propaganda for #pencedemic &amp; #trumpvirus.  Seriously, #tump starts ra… https://t.co/3kV0H2rq5F",,0,0,30,2651,2020-02-27 18:22:43,False,,"#pencedemic, #trumpvirus, #tump"
Coming to a school near you... If recent @CDCgov track record persists. #COVID19 #SARSCoV2 #coronavirus #outbreak… https://t.co/l6bvnQpVAJ,,1,0,712,1701,2020-02-27 18:18:47,False,,"#COVID19, #SARSCoV2, #coronavirus, #outbreak"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,"Minnesota, USA",0,62,1667,46404,2020-02-27 18:13:19,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,,0,62,57,8592,2020-02-27 18:12:25,False,,"#COVID19, #US"
"RT @PndmcSrvvrsUSA: Just when you thought it couldn't get crazier.. Just kidding... It's going to get worse, and worse, and worse, and wors…",Florida,0,4,308,3337,2020-02-27 18:03:59,False,,
"RT @PndmcSrvvrsUSA: Just when you thought it couldn't get crazier.. Just kidding... It's going to get worse, and worse, and worse, and wors…",,0,4,33,340,2020-02-27 18:03:14,False,,
RT @SimplyInfoOrg: https://t.co/4SBn8oINCj: Coronavirus Ongoing Updates Live Blog #covid19 #coronavirus #US #japan #pandemic #fukushima htt…,"Maybe NYC, maybe PDX",0,1,897,28689,2020-02-27 18:03:12,False,,"#covid19, #coronavirus, #US, #japan, #pandemic, #fukushima"
"Just when you thought it couldn't get crazier.. Just kidding... It's going to get worse, and worse, and worse, and… https://t.co/5V1zOwl43b",,7,4,712,1701,2020-02-27 18:01:22,False,,
"What is those #US entities doing? Whole top #Chinese “experts” are trying to frame the West, probably #UnitedStates… https://t.co/laDcUK5b6I",United States,0,0,1411,16475,2020-02-27 17:59:04,False,,"#US, #Chinese, #UnitedStates"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,Chicago. Il,0,62,1587,48296,2020-02-27 17:46:24,False,,"#COVID19, #US"
https://t.co/4SBn8oINCj: Coronavirus Ongoing Updates Live Blog #covid19 #coronavirus #US #japan #pandemic… https://t.co/aiT5NVRhVc,,1,1,628,2549,2020-02-27 17:46:06,False,,"#covid19, #coronavirus, #US, #japan, #pandemic"
RT @globaltimesnews: #US President Donald #Trump's assessment of the #COVID19 outbreak is worryingly optimistic. The main battlefield in th…,United States,0,14,5400,15341,2020-02-27 17:42:26,False,,"#US, #Trump, #COVID19"
RT @alex_owski: In @EURACTIV's #GlobalEuropeBrief this week: 😷#COVID19 virus update 🇪🇺🌍 #EU-#Africa strategy  🇬🇧 #Brexit's Global Britain 🚛…,"New York, NY",0,4,15,902,2020-02-27 17:38:20,False,,"#GlobalEuropeBrief, #COVID19, #EU, #Africa, #Brexit"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,,0,62,2,25,2020-02-27 17:36:29,False,,"#COVID19, #US"
@_Dragonfli I don’t get it Either. This is what it says Weird how virus is so much deadlier in Iran #COVID19… https://t.co/4ic4l22IVM,,0,0,228,3804,2020-02-27 17:34:32,False,,#COVID19
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,"San Francisco, CA",0,62,66,1444,2020-02-27 17:34:14,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,A bunker in middle America,0,62,1848,345998,2020-02-27 17:34:02,False,,"#COVID19, #US"
RT @PndmcSrvvrsUSA: 800 new positive results from South Korea in one today. 😐Called it two days ago... Now get ready for when United States…,Saint-Hyacinthe,0,6,828,3505,2020-02-27 17:29:06,False,,
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,,0,62,100,7237,2020-02-27 17:25:45,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,United States,0,62,19,2979,2020-02-27 17:17:03,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,Paris,0,62,869,7538,2020-02-27 17:14:10,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,the woods,0,62,61,17484,2020-02-27 17:12:35,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,The South,0,62,150,6493,2020-02-27 17:07:38,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,🇺🇸,0,62,902,55195,2020-02-27 17:04:41,False,,"#COVID19, #US"
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,"Brooklyn, NY",0,62,108,3503,2020-02-27 17:00:04,False,,"#COVID19, #US"
@Independent @POTUS @realDonaldTrump It's quite simple before the enormous loss...You have to close America...Shut… https://t.co/LiR4H1TFnf,#น่านClubThailand,0,0,330,31087,2020-02-27 16:55:26,False,,
RT @globaltimesnews: #US President Donald #Trump's assessment of the #COVID19 outbreak is worryingly optimistic. The main battlefield in th…,Pakistan,0,14,283,32893,2020-02-27 16:52:09,False,,"#US, #Trump, #COVID19"
@Independent @POTUS @realDonaldTrump This germ...Was created...To specifically destroy American species #Earth… https://t.co/unCre6zfFM,#น่านClubThailand,0,0,330,31087,2020-02-27 16:49:55,False,,#Earth
RT @V2019N: Now that we may have community #COVID19 spread in the #US please @washingtonpost @PostBaron @nytimes drop paywalls from #corona…,,0,62,324,81963,2020-02-27 16:47:02,False,,"#COVID19, #US"
@Independent American leaders...60 days slower than North Korea...Is a cold change in world currencies #Earth… https://t.co/3JhrLPO4Ic,#น่านClubThailand,0,0,330,31087,2020-02-27 16:43:44,False,,#Earth
