text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…",Lagos,0,2060,72,84,2020-02-28 09:00:04,False,,
RT @COVID19Update: First Cases! 🦠  Multiple countries across the world reported their first confirmed #COVID19 cases in the last 12 hours.…,Orange County CALIFORNIA,0,9,1990,8262,2020-02-28 09:00:04,False,,#COVID19
"RT @storyoverload: On the streets of Florence, Italy, a Wuhan student studying abroad stood with a card saying ‘I’m not a VIRUS I’m a HUMAN…","13.304898,99.825983",0,750,155,78024,2020-02-28 09:00:03,False,,
China’s top respiratory specialist Zhong Nanshang has called for a larger role for the China CDC in public health.… https://t.co/SWstS3G8Ki,"Beijing, China",0,0,7081888,81822,2020-02-28 09:00:00,True,,
"RT @KKMPutrajaya: #COVID19 Two new cases in Malaysia, bringing total at 25.   Case 24, a Japanese woman and works in Malaysia. She has a tr…","Kelantan, Malaysia",0,208,327,18253,2020-02-28 09:00:00,False,,#COVID19
"#China accounts for 27% of India’s automotive component imports and, this year, vehicle demand in the country is pr… https://t.co/sp19Lj2PL2",,0,0,16075,6552,2020-02-28 09:00:00,True,,#China
"The World Health Organization @WHO declared that the new #coronavirus epidemic was at a ""decisive point"" as countri… https://t.co/hHfQeg5kvF",Iraq,0,0,3963,14472,2020-02-28 09:00:00,False,,#coronavirus
Tokyo #Disneyland will be closed starting from Saturday through to March 15 amid an outbreak of #coronavirus infections in #Japan. #COVID19,"Beijing, China",0,0,4290841,115839,2020-02-28 09:00:00,True,,"#Disneyland, #coronavirus, #Japan, #COVID19"
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…",Nigeria,0,2060,189,1911,2020-02-28 09:00:00,False,,
RT @RitaCosby: How concerned are YOU about #CoronaVirus worldwide and in your own community given the latest updates from @WHO? #coronaviru…,America,0,1405,5896,70202,2020-02-28 09:00:00,False,,#CoronaVirus
@ChinaDaily China complaining about #COVID19 in the United States is next level hypocrisy and everything you need t… https://t.co/goaWfHOnDB,"Boston, MA",0,0,876,6808,2020-02-28 08:59:59,False,,#COVID19
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…","Lagos, Nigeria",0,2060,2940,20149,2020-02-28 08:59:59,False,,
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…",Sol System,0,2060,524,8980,2020-02-28 08:59:56,False,,
RT @GordonGChang: On @trish_regan #TrishRegan at 8:10 ET to talk about #China's racist attacks on the US. Beijing is trying to convince the…,Conservative Land,0,89,2653,66593,2020-02-28 08:59:55,False,,"#TrishRegan, #China"
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…","Islamabad, Pakistan",0,2060,2286,45869,2020-02-28 08:59:55,False,,
"RT @Alex_Verbeek: 🦠  On the streets of Florence, Italy, a Wuhan student studying abroad stood with a card saying ‘I’m not a VIRUS I’m a HUM…",Lucknow  #India,0,202,713,4063,2020-02-28 08:59:54,False,,
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…",192.168.0.1,0,2060,1983,122061,2020-02-28 08:59:54,False,,
RT @WHOAFRO: #Nigeria confirms sub-Saharan Africa’s first case of #COVID19. The Federal Ministry of Health said an Italian-  who came from…,Africa,0,248,3565,30981,2020-02-28 08:59:53,False,,"#Nigeria, #COVID19"
"Corona virus cases are emerging more frequently. Under such circumstances, it is imperative to know what the virus… https://t.co/uCrPvY57wY",,0,0,7,4,2020-02-28 08:59:53,False,,
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…",Arth,0,2060,359,149,2020-02-28 08:59:53,False,,
RT @yoongkhean: Airlines promoting cheap tickets to affected #COVID19 countries are unethical &amp; irresponsible. If u want to have a promotio…,Putrajaya,0,1131,154,20127,2020-02-28 08:59:52,False,,#COVID19
RT @OliverBecquart: What happens when you try to escape a coronavirus stop. #CoronavirusOutbreak #COVIDー19 #coronavirus #COVID19 https://t.…,,0,5078,1512,72129,2020-02-28 08:59:52,False,,"#CoronavirusOutbreak, #COVIDー19, #coronavirus, #COVID19"
"RT @Alex_Verbeek: 🦠  On the streets of Florence, Italy, a Wuhan student studying abroad stood with a card saying ‘I’m not a VIRUS I’m a HUM…",United States,0,202,1424,3064,2020-02-28 08:59:52,False,,
#Breaking #COVID19 USA: source says 8500+ under observation. Number is large. 60 confirmed.   Prayers 🙏,New India,0,0,851,19375,2020-02-28 08:59:52,False,,"#Breaking, #COVID19"
"RT @chr1sa: Coming to belated conclusion that #covid19 stats are just about testing, not actual infection. But even imperfect &amp; perhaps ran…","Karachi, Pakistan",0,13,4833,16181,2020-02-28 08:59:51,False,,#covid19
RT @RitaCosby: How concerned are YOU about #CoronaVirus worldwide and in your own community given the latest updates from @WHO? #coronaviru…,,0,1405,283,23254,2020-02-28 08:59:50,False,,#CoronaVirus
RT @wmdglasgow: Impossible survey here from the Party-controlled publisher Xinhua. Can I choose all four? #COVID19 https://t.co/NuQ0AzDnTJ,The Australian,0,1,4156,27114,2020-02-28 08:59:50,True,,#COVID19
RT @Perpetualmaniac: So we heard this podcaster say that all his friends in Wuhan did not know anyone who knew anyone who had died from #co…,,0,2014,120,640,2020-02-28 08:59:49,False,,
RT @NomeDaBarbarian: I am not an expert in immunology - I follow doctors for that.  But I did spend 9 years as a manager at a pizza place t…,Dublin,0,3148,42077,26581,2020-02-28 08:59:49,True,,
"RT @carlquintanilla: ""Dr. Anthony S. Fauci, one of the country’s leading experts on viruses and the director of the National Institute of A…","Boston, MA",0,5951,4536,1764,2020-02-28 08:59:48,False,,
RT @OliverBecquart: What happens when you try to escape a coronavirus stop. #CoronavirusOutbreak #COVIDー19 #coronavirus #COVID19 https://t.…,,0,5078,509,8989,2020-02-28 08:59:48,False,,"#CoronavirusOutbreak, #COVIDー19, #coronavirus, #COVID19"
"I'm more worried about being quarantined for two weeks than getting #CoVID19... as a PhD student, I don't have room… https://t.co/xuJuEGQ9b2","Gothenburg, Sweden",0,0,849,4858,2020-02-28 08:59:45,False,,#CoVID19
RT @ChinaDaily: #Kpop star #KangDaniel has donated 50 million KRW to the Hope Bridge Disaster Relief Association to help support those affe…,,0,732,49,177,2020-02-28 08:59:45,False,,"#Kpop, #KangDaniel"
RT @PHE_uk: We've published new #COVID19 guidance for employers and businesses on providing advice to their staff: https://t.co/26kLS2w0bA…,"England, United Kingdom",0,101,65,581,2020-02-28 08:59:44,False,,#COVID19
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…","Federal Capital Territory, Nig",0,2061,1098,4322,2020-02-28 08:59:44,False,,
"RT @corona_robot: Confirmed: 83,719 (+12) Recovered: 36,637 (+31) Deaths: 2,858 (0) #Coronavirus #CoronavirusOutbreak #Wuhan #2019nCoV #COV…","São João da Boa Vista, Brasil",0,2,777,12728,2020-02-28 08:59:44,False,,"#Coronavirus, #CoronavirusOutbreak, #Wuhan, #2019nCoV"
RT @Ryan_Mucilih: Totally unacceptable the 5th president of Kenya DP Dr @WilliamsRuto is missing in the front page of the two dailies espec…,nairobi ,0,5,727,892,2020-02-28 08:59:44,False,,
RT @Chikwe_I: Update from Nigeria on #COVID19  We have worked very hard to strengthen our systems in preparedness for this outbreak.  NCDC…,Oakland,0,384,1442,4148,2020-02-28 08:59:44,False,,#COVID19
"RT @Secret_Beijing: Zhong Nanshan, head of the expert group on #COVID19, said that it is not surprising that the death rate has increased i…",,0,7,20,5900,2020-02-28 08:59:43,False,,#COVID19
"RT @basamta: The headline came out abit frisky, but this is a particularly good read  Take a reading...  #coronavirusnigeria #CoronavirusOu…","Lagos, Nigeria",0,2,291,280,2020-02-28 08:59:43,False,,#coronavirusnigeria
RT @nighealthwatch: @WHOAFRO @WHO @NCDCgov @AfricaCDC @CEPIvaccines @ResolveTSL @Fmohnigeria @GarShehu @NOA_Nigeria @ProfAkinAbayomi @NGFSe…,United Kingdom,0,30,60,297,2020-02-28 08:59:41,False,,
Seems Zwift isn’t publically traded? No chance to buy shares? #COVID19,,0,0,28,669,2020-02-28 08:59:41,False,,#COVID19
RT @DarrenPlymouth: The Hardcore Never Die.  #COVID19 #coronavirus https://t.co/G50GypPG2h,Interwebs,0,6,78,1583,2020-02-28 08:59:40,False,,"#COVID19, #coronavirus"
RT @WarsontheBrink: The last speech of #coronavirus independent reporter Li Zehua before captured by the Chinese Communist Party (CCP) poli…,"Sharjah , United Arab Emirates",0,20,5548,2141,2020-02-28 08:59:40,False,,#coronavirus
RT @OliverBecquart: What happens when you try to escape a coronavirus stop. #CoronavirusOutbreak #COVIDー19 #coronavirus #COVID19 https://t.…,Singapore,0,5078,64,12077,2020-02-28 08:59:39,False,,"#CoronavirusOutbreak, #COVIDー19, #coronavirus, #COVID19"
RT @OliverBecquart: What happens when you try to escape a coronavirus stop. #CoronavirusOutbreak #COVIDー19 #coronavirus #COVID19 https://t.…,,0,5079,158,7643,2020-02-28 08:59:39,False,,"#CoronavirusOutbreak, #COVIDー19, #coronavirus, #COVID19"
"#JD Super, China’s largest online supermarket, donates tons of food and medicine for animals in Wuhan. While… https://t.co/hkLYUNnUtQ",Beijing,0,0,10239,1684,2020-02-28 08:59:36,True,,#JD
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…","Lagos, Nigeria",0,2061,3440,3669,2020-02-28 08:59:35,False,,
RT @jamesmassola: Significant comments from PM Scott Morrison to Neil Mitchell casting doubt on Indonesia’s claim to have zero cases of #Co…,a place called home,0,20,247,4055,2020-02-28 08:59:35,False,,
"RT @GHS: Confirmed #COVID19 cases as of 27 Feb via @WHO  🌎: 82,294 🇨🇳: 78,630 🇰🇷: 1,766 🚢: 705 🇮🇹: 400 🇯🇵: 186 🇮🇷: 141 🇸🇬: 93 🇺🇸: 59 🇰🇼: 43…","Pretoria, South Africa",0,6504,332,18089,2020-02-28 08:59:35,False,,#COVID19
"For some reason, death rates appear to be much lower outside of #China. This is very encouraging. We might get thro… https://t.co/lYlXoI60oe",Canada / Mexico,0,0,665,7392,2020-02-28 08:59:34,False,,#China
"RT @onos_147: Dear Nigerians, see HOW to wear a protective face mask.  Please RETWEET, someone in your timeline may need it.  First COVID-1…","San Jose, CA",0,2061,1856,43427,2020-02-28 08:59:34,False,,
"RT @COVID19Update: #Coronvirus #NewZealand   New Zealand reports #COVID19 First positive case in the Country, the Patient returned from #Ir…",USA ,0,9,1036,11144,2020-02-28 08:59:33,False,,"#Coronvirus, #NewZealand, #COVID19"
"RT @GuardianNigeria: Today in The Guardian – Nigeria not prepared for coronavirus, Senate warns. Get a copy.    #coronavirus #covid19 #Fron…",universe,0,24,373,14113,2020-02-28 08:59:33,False,,"#coronavirus, #covid19"
"RT @DHSCgovuk: Update on #coronavirus:   Two further patients in England have tested positive for #COVID19, bringing the total number of UK…","Spalding, England",0,885,31,121,2020-02-28 08:59:32,False,,"#coronavirus, #COVID19"
RT @JohnOberg: The #coronavirus #Covid19 is wreaking havoc. 🦠  Slaughtering &amp; eating wild animals is both dangerous and cruel.  All humans…,,0,474,593,23437,2020-02-28 08:59:32,False,,"#coronavirus, #Covid19"
RT @yoongkhean: Airlines promoting cheap tickets to affected #COVID19 countries are unethical &amp; irresponsible. If u want to have a promotio…,TTDI,0,1131,417,48314,2020-02-28 08:59:32,False,,#COVID19
"RT @DrEOEhanire: The Federal Ministry of Health @FMoHNigeria has confirmed a coronavirus disease #COVID19 case in Lagos State. The case, wh…","Abuja, Nigeria",0,1281,1181,1844,2020-02-28 08:59:31,False,,#COVID19
