text,location,favorite_count,retweet_count,followers_count,statuses_count,time_stamp,verified,coordinates,hashtags
"RT @DrEricDing: Gee- +505 new #COVID19 cases in South Korea since yesterday, up 40% in one day! Crazy they’ve done also &gt;13,000 tests in ju…",Canada,0,160,2649,13116,2020-02-27 18:28:24,False,,#COVID19
"RT @DrEricDing: Gee- +505 new #COVID19 cases in South Korea since yesterday, up 40% in one day! Crazy they’ve done also &gt;13,000 tests in ju…",,0,160,125,1503,2020-02-27 18:28:06,False,,#COVID19
RT @DrEricDing: AWFUL SUICIDE 😢 - “official from South Korea Justice Ministry reportedly took his life and jumped off the Han River and die…,,0,237,3,31,2020-02-27 18:28:04,False,,
"RT @DrEricDing: BREAKING🚨- 40 public health labs in the US will soon be approved to adapt existing CDC test kits, to begin #COVID19 🧪 testi…",United States,0,175,6438,25462,2020-02-27 18:27:51,False,,#COVID19
RT @GigglingFirefly: Notable changes in 24hrs #coronavirus #snakeflu #COVID19  *Italy now has 14💀 was 12 &amp; 528 cases was 374.  *Iran now ha…,,0,1,85,6887,2020-02-27 18:27:51,False,,"#coronavirus, #snakeflu, #COVID19"
RT @DrEricDing: AWFUL SUICIDE 😢 - “official from South Korea Justice Ministry reportedly took his life and jumped off the Han River and die…,United States,0,237,857,7678,2020-02-27 18:27:30,False,,
"RT @WHO: @DrTedros ""The #COVID19 epidemics in the Islamic Republic of Iran, Italy and the Republic of Korea demonstrate what this #coronavi…","Philadelphia, PA",0,83,47,25260,2020-02-27 18:27:25,False,,#COVID19
"RT @DrEricDing: BREAKING🚨- 40 public health labs in the US will soon be approved to adapt existing CDC test kits, to begin #COVID19 🧪 testi…","Sarasota County, FLA",0,175,1539,59718,2020-02-27 18:27:22,False,,#COVID19
"RT @DrEricDing: BREAKING🚨- 40 public health labs in the US will soon be approved to adapt existing CDC test kits, to begin #COVID19 🧪 testi…","Yorkshire and The Humber, England",0,175,50,579,2020-02-27 18:27:19,False,,#COVID19
"RT @DrEricDing: BREAKING🚨- 40 public health labs in the US will soon be approved to adapt existing CDC test kits, to begin #COVID19 🧪 testi…","Massachusetts, USA",0,175,104,1859,2020-02-27 18:26:58,False,,#COVID19
"RT @DrEricDing: BREAKING🚨- 40 public health labs in the US will soon be approved to adapt existing CDC test kits, to begin #COVID19 🧪 testi…",,0,175,246,12848,2020-02-27 18:26:44,False,,#COVID19
"RT @NSalmoria: Aligning the graphs to the start of the respective outbreaks, it looks like Italy and South Korea are heading in the same di…",,0,5,27,4417,2020-02-27 18:26:40,False,,
