tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
RT @BakaChocolate: A patient who contracted #WuhanCoronavirus in #Guangdong went to #HongKong on February 28 by taking Cathay Pacific fligh…,JC35878403,Hong Kong,0,1,1674,14357,2020-03-01 09:01:19,False,,"#WuhanCoronavirus, #Guangdong, #HongKong"
@dooley_dooley @MandyLeeDUBHKG @WilsonLeungWS @M_Breen Attacking innocent pedestrians &amp; passerby has become HK terr… https://t.co/SOe7OlVSbJ,kittyholica,,0,0,10,945,2020-03-01 09:01:14,False,,
@yonhaptweet Hoping the #WuhanCoronavirus outbreak in Korea can be controlled as soon as possible. Time to impose t… https://t.co/Nr6ksAWbqy,cypherzero3,,0,0,1184,12399,2020-03-01 09:00:48,False,,#WuhanCoronavirus
RT @Faisal0343Aziz: #WuhanCoronavirus just another night in #Wuhan，when u watch tv till late，suddenly the window lighted up in the opposite…,iceup,Planet Earth,0,1,433,70146,2020-03-01 09:00:10,False,,"#WuhanCoronavirus, #Wuhan"
A patient who contracted #WuhanCoronavirus in #Guangdong went to #HongKong on February 28 by taking Cathay Pacific… https://t.co/0Ksow3J2vI,BakaChocolate,"Tseung Kwan O, Hong Kong",0,1,1128,3084,2020-03-01 08:59:55,False,,"#WuhanCoronavirus, #Guangdong, #HongKong"
RT @lmschu_cp: @guardian Some good anti-#WuhanVirus/ #WuhanCoronavirus tips https://t.co/MfxafMZcKP,AnthraxSyntax,Los Angeles,0,2,60,2340,2020-03-01 08:58:35,False,,"#WuhanVirus, #WuhanCoronavirus"
@AmerMilNews HK police are licensed terrorists! #BoycottChina #antichina #WuhanCoronavirus,kittyholica,,0,0,10,945,2020-03-01 08:58:13,False,,"#BoycottChina, #antichina, #WuhanCoronavirus"
"RT @Minggor123: @SenRickScott @DHSgov @CDCgov Taiwan, esp. Hong Kong which is supposed to be more influenced by China, surprisingly are not…",BiannaCielo,hong kong,0,0,550,9374,2020-03-01 08:57:21,False,,
RT @lmschu_cp: @guardian Some good anti-#WuhanVirus/ #WuhanCoronavirus tips https://t.co/MfxafMZcKP,awanstarrr,Worldwide,0,2,28,4110,2020-03-01 08:57:19,False,,"#WuhanVirus, #WuhanCoronavirus"
RT @oznzusukca: Life in #China under the #covid19 thread: no sharing table in restaurants. #CoronaVirus #WHO #CoronaVirusOutbreak #NovelCor…,LeliannaZhao,"Chinatown, Los Angeles",0,7,27,93,2020-03-01 08:56:02,False,,"#China, #covid19, #CoronaVirus, #WHO, #CoronaVirusOutbreak"
RT @oznzusukca: Life in #China under the #covid19 thread: no sharing table in restaurants. #CoronaVirus #WHO #CoronaVirusOutbreak #NovelCor…,kriselah1,,0,7,0,296,2020-03-01 08:53:05,False,,"#China, #covid19, #CoronaVirus, #WHO, #CoronaVirusOutbreak"
RT @WhatDaMath: Conspiracy intensifies: in 2017 @nature interviewed an expert who warned that newly constructed viral biolab had horrible s…,TonyG1274,,0,24,41,164,2020-03-01 08:53:03,False,,
RT @IndoPac_Info: A map of outbreak readiness levels around the world  How well prepare each country is to handle a #coronavirus outbreak…,PDuggiraala,,0,27,471,111414,2020-03-01 08:50:56,False,,#coronavirus
RT @WBYeats1865: #China Vegetables donated to #Wuhan were not sent into Wuhan &amp; left to rot on the roadside.  Chinese officials consider se…,strength_1984,兲朝,0,690,1829,129841,2020-03-01 08:50:03,False,,"#China, #Wuhan"
"RT @cypherzero3: @IngrahamAngle With the current way of handling #WuhanCoronavirus outbreak, how can you still trust the medical ingredient…",toughpighk,Hong Kong,0,1,83,1656,2020-03-01 08:49:30,False,,#WuhanCoronavirus
RT @HimalayaGlobal: Violent Chinese Communist Party police tearing a mother away from her kid as suspecting her being infected. #CCP_is_ter…,haihayta,Việt Nam (Vietnam),0,503,35,161,2020-03-01 08:48:46,False,,
RT @WBYeats1865: #China Vegetables donated to #Wuhan were not sent into Wuhan &amp; left to rot on the roadside.  Chinese officials consider se…,myjadewu1,,0,690,2,938,2020-03-01 08:47:55,False,,"#China, #Wuhan"
"@HRF If the world remain silent, CCP will be making political arrest over their borders soon. #BoycottChina #WuhanCoronavirus",kittyholica,,0,0,10,945,2020-03-01 08:47:40,False,,"#BoycottChina, #WuhanCoronavirus"
"RT @JenniferHYChan: Boxes marked ‘rescue supplies’, found being sold at stores.  Netizens: while many citizens can’t even afford masks &amp; en…",Ab71799017,Singapore,0,8,154,13981,2020-03-01 08:46:01,False,,
"RT @thelonelypigwig: Late at night in Wuhan, lights on in a unit. The owner has died &amp; body being removed by ppl in protective gear. This i…",fuckthe57387390,,0,4,132,6578,2020-03-01 08:45:48,False,,
@guardian Some good anti-#WuhanVirus/ #WuhanCoronavirus tips https://t.co/MfxafMZcKP,lmschu_cp,hk is not china,0,2,584,6573,2020-03-01 08:45:05,False,,"#WuhanVirus, #WuhanCoronavirus"
RT @felizworldwide: Everyone is taking personal hygiene seriously after the Corona-Virus.  #coronavirus #CoronavirusOutbreak  #WuhanCoronav…,crypto_hustles,"Victoria Island, Nigeria",0,322,474,1608,2020-03-01 08:44:01,False,,"#coronavirus, #CoronavirusOutbreak"
"RT @JenniferHYChan: Boxes marked ‘rescue supplies’, found being sold at stores.  Netizens: while many citizens can’t even afford masks &amp; en…",JC35878403,Hong Kong,0,8,1674,14357,2020-03-01 08:44:00,False,,
RT @cplchef: Chinese fall due to #coronavirus #CoronaVirusUpdates #WuhanCoronavirus https://t.co/7nlKI8n6zN,nuunoiz,Bangkok,0,1,56,1678,2020-03-01 08:43:56,False,,"#coronavirus, #CoronaVirusUpdates, #WuhanCoronavirus"
RT @Terrence_STR: #China Vegetables donated to #Wuhan were not sent into Wuhan &amp; left to rot on the roadside.  Chinese officials consider s…,nuunoiz,Bangkok,0,3,56,1678,2020-03-01 08:43:30,False,,"#China, #Wuhan"
"@IngrahamAngle With the current way of handling #WuhanCoronavirus outbreak, how can you still trust the medical ing… https://t.co/b3x7P0fLCp",cypherzero3,,1,1,1184,12399,2020-03-01 08:42:57,False,,#WuhanCoronavirus
RT @felizworldwide: When you test positive for #CoronaVirus #COVID19  #CoronaVirusUpdate  #coronavirusus #COVID19 #COVIDー19 #coronavirususa…,KaNiranjana,Yamdrok,0,30,95,1197,2020-03-01 08:42:55,False,,"#CoronaVirus, #COVID19, #CoronaVirusUpdate, #coronavirusus, #COVID19, #COVIDー19, #coronavirususa"
"RT @thdreamym: Instead of #COVID19, #WuhanCoronavirus #WuhanPneumonia #WuhanCorona are  catchier names, aren't them? #武漢肺炎 #武漢病毒 #武港疫情 http…",1207Ericli,,0,2,347,5931,2020-03-01 08:42:12,False,,"#COVID19, #WuhanCoronavirus, #WuhanPneumonia, #WuhanCorona, #武漢肺炎, #武漢病毒, #武港疫情"
RT @zi6Yao4: @DaviesCymru68 I will share this live video on 31 August Subway Attack by #HKPoliceTerrorists every last day of the month. Thi…,nuunoiz,Bangkok,0,2,56,1678,2020-03-01 08:42:04,False,,#HKPoliceTerrorists
RT @pigson0127: #簽名師 #武漢肺炎 #Petition #WuhanCoronavirus #TedrosAdhanomGhebreyesus #CCP_is_terrorist #WHO   Petition link: https://t.co/TftRy…,Sunandy63572555,,0,7,144,20053,2020-03-01 08:41:49,False,,"#簽名師, #武漢肺炎, #Petition, #WuhanCoronavirus, #TedrosAdhanomGhebreyesus, #CCP_is_terrorist, #WHO"
"RT @oznzusukca: Suspected patients were forced quarantine and had no medical support, they decided to risk their lives to escape by climbin…",nuunoiz,Bangkok,0,3,56,1678,2020-03-01 08:41:24,False,,
RT @IndoPac_Info: A map of outbreak readiness levels around the world  How well prepare each country is to handle a #coronavirus outbreak…,Jan93813770,"Warszawa, Polska",0,27,14,928,2020-03-01 08:41:10,False,,#coronavirus
RT @Jordan172573127: #Coronavirus: China’s Authoritarian Control Gets Worse https://t.co/AyejXf3TXC via @YouTube #WuhanCoronavirus #Coronav…,nuunoiz,Bangkok,0,0,56,1678,2020-03-01 08:41:05,False,,"#Coronavirus, #WuhanCoronavirus"
RT @WBYeats1865: #China Allegedly a woman from #Wuhan climbed down from her home on the 10th floor just to go out and buy some meat.  #Wuha…,suehkaka,,0,671,194,671,2020-03-01 08:40:06,False,,"#China, #Wuhan"
RT @B_Pompidou: The Great Influenza: The Story of the Deadliest Pandemic in History.👨‍🔬👩‍🔬           👉👉https://t.co/Y08IxAgrWD👈👈  #Flu #Vir…,B_Pompidou,,0,2,530,374,2020-03-01 08:39:51,False,,#Flu
By changing its criteria in testing for #WuhanCoronavirus the CDC has now admitted it wasted at least six weeks https://t.co/mVf4sFUvRf,Allan_W_Flynn,Canberra,0,0,216,2266,2020-03-01 08:39:46,False,,#WuhanCoronavirus
RT @IndoPac_Info: A map of outbreak readiness levels around the world  How well prepare each country is to handle a #coronavirus outbreak…,DontMe027,Belgium,0,27,141,1042,2020-03-01 08:38:51,False,,#coronavirus
RT @felizworldwide: Everyone is taking personal hygiene seriously after the Corona-Virus.  #coronavirus #CoronavirusOutbreak  #WuhanCoronav…,DaPosh5,"Lagos, Nigeria",0,322,329,251,2020-03-01 08:38:34,False,,"#coronavirus, #CoronavirusOutbreak"
"RT @JenniferHYChan: Boxes marked ‘rescue supplies’, found being sold at stores.  Netizens: while many citizens can’t even afford masks &amp; en…",hkerdede,Hong Kong,0,8,6117,23088,2020-03-01 08:38:14,False,,
