tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
RT @WHO: WHO has deployed infection prevention and control (IPC) specialists to #Italy🇮🇹 to support the #COVID19 response and to facilitate…,Coronavirusesp3,,0,397,80,136,2020-03-01 07:58:32,False,,"#Italy, #COVID19"
"RT @Lars9596: #CoronaVirus-mortality-rates differ strongly:  - #Japan 241 cases, 6 died (under 3%) - #Italy now 1.128 cases, 29 died (just…",GabiKinga11,,0,5,162,8234,2020-03-01 07:57:22,False,,"#CoronaVirus, #Japan, #Italy"
RT @SayChrisLive: Here’s a first: the entire high-speed train car to myself. Italians aren’t taking any chances with #coronavirus #covid19…,Enfantdabord2,,0,7,1386,25848,2020-03-01 07:56:46,False,,"#coronavirus, #covid19"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 33 countries  New deaths in #USA, #Italy, #Japan &amp; #Austr…",Chako87360298,,0,54,194,6793,2020-03-01 07:56:19,False,,"#coronavirus, #USA, #Italy, #Japan"
RT @IndoPac_Info: #coronavirus Update:   #France - 43 new cases today - New total 100 cases &amp; 2 dead  #Italy - 239 new cases &amp; 8 new deaths…,zahidashl,Lampung - DKI Jakarta,0,64,748,29639,2020-03-01 07:54:21,False,,"#coronavirus, #France, #Italy"
Here’s a first: the entire high-speed train car to myself. Italians aren’t taking any chances with #coronavirus… https://t.co/HfMxfYeZFC,SayChrisLive,Rome and roads leading there,12,7,1753,3184,2020-03-01 07:54:04,False,,#coronavirus
RT @trish_regan: #Italy making the SELFISH decision to NOT test anyone exposed to #Coronavirus - rather ONLY those showing symptoms. Given…,contos_johnlark,,0,1036,10,273,2020-03-01 07:53:31,False,,"#Italy, #Coronavirus"
"RT @TPE_connect: Coronavirus spread takes a toll on Italy's tourism industry, hotel bookings decline by 90 percent #Europe #Italy #Coronavi…",volerbeau,,0,2,220,75599,2020-03-01 07:51:41,False,,"#Europe, #Italy"
RT @SolihullUpdates: A #Solihull school is to reopen after tests for #Coronavirus proved negative. Tudor Grange Academy #Kingshurst was for…,laylalop,,0,2,100,3481,2020-03-01 07:51:21,False,,"#Solihull, #Coronavirus, #Kingshurst"
"RT @Lars9596: #CoronaVirus-mortality-rates differ strongly:  - #Japan 241 cases, 6 died (under 3%) - #Italy now 1.128 cases, 29 died (just…",CapAlpha,"Berlin, Germany",0,5,343,6596,2020-03-01 07:51:14,False,,"#CoronaVirus, #Japan, #Italy"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 33 countries  New deaths in #USA, #Italy, #Japan &amp; #Austr…",ciarraighli,northern california,0,54,65,13014,2020-03-01 07:50:41,False,,"#coronavirus, #USA, #Italy, #Japan"
"Coronavirus spread takes a toll on Italy's tourism industry, hotel bookings decline by 90 percent #Europe #Italy… https://t.co/TzOXDCk0ol",TPE_connect,online,3,2,627,38566,2020-03-01 07:50:00,False,,"#Europe, #Italy"
RT @CDCgov: #CDCTRAVELNOTICE: #Coronavirus in #Italy and #Iran. CDC recommends avoiding all nonessential travel to Italy and Iran. More inf…,ROHQCRW,,0,662,16,278,2020-03-01 07:49:05,False,,"#CDCTRAVELNOTICE, #Coronavirus, #Italy, #Iran"
RT @chidambara09: #Vatican confirms #Pope lFrancis and two aides test #positive for #Coronavirus https://t.co/OCgN7FitsE   #bigdata  #Twitt…,OldToad99,"Dallas, Texas, USA",0,4,38,1547,2020-03-01 07:48:36,False,,"#Vatican, #Pope, #positive, #Coronavirus, #bigdata"
https://t.co/KQNQ1KhNzl Here the real stats about #coronavirus in #Italy,Cic26613516,,1,0,0,10,2020-03-01 07:48:20,False,,"#coronavirus, #Italy"
"RT @ians_india: At least 1,049 people have been infected with the #coronavirus in #Italy, while the overall death toll has increased to 29,…",irfanmachhiwala,"Mumbai, India",0,1,478,9834,2020-03-01 07:46:56,False,,"#coronavirus, #Italy"
"RT @IndoPac_Info: #coronavirus Worldwide Case Count:   Just updated: New cases in 33 countries  New deaths in #USA, #Italy, #Japan &amp; #Austr…",kane_chow97,,0,54,2766,7046,2020-03-01 07:46:21,False,,"#coronavirus, #USA, #Italy, #Japan"
RT @CDCgov: #CDCTRAVELNOTICE: #Coronavirus in #Italy and #Iran. CDC recommends avoiding all nonessential travel to Italy and Iran. More inf…,wishfuljourney,Upstate NY 14225,0,662,4,15,2020-03-01 07:44:07,False,,"#CDCTRAVELNOTICE, #Coronavirus, #Italy, #Iran"
RT @WHO: WHO has deployed infection prevention and control (IPC) specialists to #Italy🇮🇹 to support the #COVID19 response and to facilitate…,engineersohaily,Sialkot Pakistan ,0,397,139,8180,2020-03-01 07:41:47,False,,"#Italy, #COVID19"
Coronavirus invades new European countries and records infections https://t.co/32lC59dtZG #coronavirus #Italy,StoriesofWorld1,World,1,0,104,74,2020-03-01 07:41:42,False,,"#coronavirus, #Italy"
